code;name;unit;location;activity type;reference product;database;production amount;material_group;ISIC;CPC
9654f541d8c8c534f741aceef2936f49;market for antimony;kilogram;GLO;market activity;antimony;apos391;1.0;antimony;2420:Manufacture of basic precious and other non-ferrous metals;"41603: Bismuth, antimony, manganese, chromium and articles thereof; including waste and scrap of bismuth or manganese"
3986aef029aa787d253cd256927968e6;market for electricity, low voltage;kilowatt hour;MU;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d6107f7fee5313b2259dc37eafc54582;market for electricity, high voltage;kilowatt hour;VN;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ca2a86d6548eba70b1b1b725dbfae32e;market for electricity, medium voltage;kilowatt hour;MT;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8e461defa783f8b0c0171320e82e8b12;market for electricity, medium voltage;kilowatt hour;US-HICC;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
efc39736fc2dcdff00b96a6233c1b70b;market for electricity, high voltage;kilowatt hour;AL;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4ba38dfeddcf19472d5ca83664ac706d;market for natural gas, high pressure;cubic meter;IR;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
8b23d9301f27cb601411969dabecfaf4;market for silicon carbide;kilogram;GLO;market activity;silicon carbide;apos391;1.0;silicon;2391:Manufacture of refractory products;373: Refractory products and structural non-refractory clay products
bd3fdb1918eca991690c5f89df50d6f9;market for electricity, low voltage;kilowatt hour;UY;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3bc21a22536767294793d6c01d5de28b;market for electricity, low voltage;kilowatt hour;ID;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c5114c0b4ccdaee27c7328ecf9a411f8;market for electricity, low voltage;kilowatt hour;HN;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3377a244f3321fe7321d13f8d321b412;market for electricity, high voltage;kilowatt hour;DZ;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
44ce91bd31f502407d8e52a05111362b;market for electricity, high voltage;kilowatt hour;IQ;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
659b3fef7628a12d9d7529fa568c48cf;market for electricity, medium voltage;kilowatt hour;PA;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
080e4428dcc5df57f8cf6d3918c322fd;market for electricity, medium voltage;kilowatt hour;FR;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5a76f7b5b6dc1fe6e6d56cffdeb48277;market for electricity, high voltage;kilowatt hour;CI;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8da36df81b33c1bbccb86592c0b97148;market for electricity, medium voltage;kilowatt hour;CA-NS;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1bf9968b6728e3d5bc8e43d82f2263e5;market for tantalum concentrate, 30% Ta2O5;kilogram;GLO;market activity;tantalum concentrate, 30% Ta2O5;apos391;1.0;tantalum;0729:Mining of other non-ferrous metal ores;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
e29c35e1c9b410363ff4ce2ca975f4f9;market for tap water;kilogram;CA-QC;market activity;tap water;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
31e2a7f29400b5e858d5f37f5a4cb48b;market for electricity, high voltage;kilowatt hour;PK;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
61a12f7a21edb2e1385150f8b27ce776;market for electricity, medium voltage;kilowatt hour;DZ;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c8cbf6eb6372d6535472f494dc8c283b;market for electricity, low voltage;kilowatt hour;CD;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d2d47cbe939dc5be4b40b6973398a618;market for electricity, high voltage;kilowatt hour;CA-NS;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2e20ab0c8f20c9f6073cf3cdb1853b21;market for electricity, low voltage;kilowatt hour;IN-Western grid;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6a3c7ca6a3c5c57c2f6ea13d8e20d805;market for electricity, high voltage;kilowatt hour;LU;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2db407717b365ff1d9d3638ee4c6be1c;market for electricity, medium voltage;kilowatt hour;CN-NWG;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1954517ae64dffec69452280a93492ce;market for natural gas, high pressure;cubic meter;DE;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
0410d423914d0da56f7a5f24cea94fda;market for electricity, high voltage;kilowatt hour;CN-SWG;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e7a96f1898009d154ddff85db6d951f;market for electricity, high voltage;kilowatt hour;EG;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ed245e2cf8c353cd6ee380145f94fb87;market for tap water;kilogram;CH;market activity;tap water;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
737a5e8ee62dc9bea1573b7032cf8fee;market for electricity, low voltage;kilowatt hour;YE;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ab6cb2be43cac09d0b7c4b53ab6a4e2e;market for electricity, high voltage;kilowatt hour;US-SERC;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
80cda6d8b73d24c05974e3c917c8d27a;market for electricity, high voltage;kilowatt hour;CU;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
75eefd9a71d4815bcde3363b940456c7;market for electricity, high voltage;kilowatt hour;NE;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2b5ce0bbaacfce9c81261d3aa63be19c;market for phosphate rock, beneficiated;kilogram;RoW;market activity;phosphate rock, beneficiated;apos391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
4076616df88be80de43e3fed64b8801a;market for natural gas, high pressure;cubic meter;CN;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6bc1360f16a11112a964b7764f17ce65;market for gold;kilogram;GLO;market activity;gold;apos391;1.0;gold;0729:Mining of other non-ferrous metal ores;41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form
8109671ab22594da6416e63088793018;market for electricity, high voltage;kilowatt hour;BH;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e3549de31bc6bd13b2a55c2787d27268;market for natural gas, high pressure;cubic meter;SE;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
d377d836498d7c62adfac7f5b3eed482;market for electricity, low voltage;kilowatt hour;OM;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0809950efa5c9d3dd8b04e06a36709f9;market for water, decarbonised;kilogram;ZA;market activity;water, decarbonised;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
16318995ae5e4587987552038d3131aa;market for electricity, high voltage;kilowatt hour;AM;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7220277dcb0c8a8ee1c401ec2d319565;market for electricity, low voltage;kilowatt hour;PA;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8be9e445a21944607c380931e1e1b1f0;market for tap water;kilogram;BR;market activity;tap water;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
bb5881c0953c4046c755f0cb038f6921;market for electricity, medium voltage;kilowatt hour;ME;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5ea4b0188026b19284e7da0ffe926a36;market for coke;megajoule;GLO;market activity;coke;apos391;1.0;coke;1910:Manufacture of coke oven products;"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon"
894f1f5f967b57691b801f243a34521e;market for natural gas, high pressure;cubic meter;GB;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
f915dbdb68ef766fb77500404f920019;market for electricity, low voltage;kilowatt hour;MK;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fc0b7b5fb1fa92ba2ddc14fe26cece48;market for palladium;kilogram;GLO;market activity;palladium;apos391;1.0;palladium;2420:Manufacture of basic precious and other non-ferrous metals;"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]"
8abc7bf8c73e322cc74baf5383af4be9;market for natural gas, high pressure;cubic meter;AT;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
9c52634dcbb66da35333149bb0817f6c;market for electricity, low voltage;kilowatt hour;CA-PE;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dcb777d6507324ffb857ae24fe2be342;market for natural gas, high pressure;cubic meter;QA;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
0be8033c4cf12c14fe3346143fbceaf6;market for electricity, medium voltage;kilowatt hour;TT;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
98b3a78efe42ca8eca04482a8e1bbcf5;market for electricity, high voltage;kilowatt hour;BJ;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cb50bca87590e41cb17e75e0ed351947;market for electricity, low voltage;kilowatt hour;MM;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a86660e1a415c9f5864dc4b3c8e67b5a;market for water, deionised;kilogram;Europe without Switzerland;market activity;water, deionised;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
8db8a69116893941f49328e088d8d849;market for electricity, low voltage;kilowatt hour;CM;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3e3ad941bda235904c783d86f4f93593;market for water, decarbonised;kilogram;RoW;market activity;water, decarbonised;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
22e1ad6fce1b5210f3f16ff9b07689e2;market for silicon, multi-Si, casted;kilogram;RoW;market activity;silicon, multi-Si, casted;apos391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
21262b4ed4c50d496d03a5cbb67121a1;market for electricity, high voltage;kilowatt hour;CA-AB;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
35c0ff2502f74aec5ceb09a4814c94f7;market for electricity, high voltage;kilowatt hour;FI;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f562c13ed0e8d880d43e886ceaaa3527;market for electricity, low voltage;kilowatt hour;BG;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
76a2cf51777a4eb8a67667dfb80d7941;market for electricity, high voltage;kilowatt hour;NA;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4bf1bc69c266efad018821d7358c6fc6;market for electricity, medium voltage;kilowatt hour;SA;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bd5106fa780397aee90046a44913d009;market for petroleum;kilogram;CH;market activity;petroleum;apos391;1.0;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
3728c27efdfa4dad9b9faded6128788c;market for electricity, low voltage;kilowatt hour;IL;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
557c0592d6578ae4762cde7592bd7062;market for electricity, medium voltage;kilowatt hour;MM;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
48f889507af893fa5923c29f328f9fb5;market for electricity, low voltage;kilowatt hour;PL;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
155fdf7240e77e6e3dd501cb8106ba34;market for electricity, medium voltage;kilowatt hour;EE;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
001f4142322d0d45baf185fda9679599;market for electricity, low voltage;kilowatt hour;CA-NU;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
03a3fe45893e4c57f2cfc6299d0ff873;market for electricity, high voltage;kilowatt hour;BR-Southern grid;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ba1accc885250244560ebf3577e1bc98;market for electricity, low voltage;kilowatt hour;CA-MB;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a516cc5f7a05c2f8a184a288ee7581a8;market for electricity, medium voltage;kilowatt hour;TM;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a29304b40ea3c4a4723f74028024789d;market for electricity, high voltage;kilowatt hour;CA-YK;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c7a8305e3ebbd0e0d24f7c2471ef2c2d;market for electricity, low voltage;kilowatt hour;CL;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2017a214b34b83e86d0da13cc7d14ab0;market for electricity, medium voltage;kilowatt hour;QA;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3166d90cd411f71fd2839a7b2d367e13;market for electricity, high voltage;kilowatt hour;MN;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0932013c9dda973f5bb68499025ef4e8;market for electricity, low voltage;kilowatt hour;IQ;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1eabbe03b512374e12aea2644efd83df;market for electricity, high voltage;kilowatt hour;UA;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7166cff58948a81075e761f2e44f8ffd;market for electricity, medium voltage;kilowatt hour;CU;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5e521cff905edd8a15deeb5dba4ecb18;market for electricity, medium voltage;kilowatt hour;IN-Southern grid;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f3c06b509c3579db07a03bd0602e3f78;market for electricity, low voltage;kilowatt hour;SI;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2e89d8f33f92e60c8396818b264cdcb8;market for electricity, low voltage;kilowatt hour;AE;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ca126ceb17993bd9dc2eaf37729dc4db;market for electricity, high voltage;kilowatt hour;MX;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1f374c09cd6e086a143c33e4c80b2e5d;market for electricity, low voltage;kilowatt hour;BJ;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c68bc0b19bcdf9515ee99fd176bdb51f;market for electricity, medium voltage;kilowatt hour;CI;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8088e378a6d0886d699846b6b8a1c66f;market for electricity, medium voltage;kilowatt hour;OM;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
99531133d4c95bd5301add55c386cb24;market for electricity, low voltage;kilowatt hour;CU;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
352fead922a12c26725132705d6db833;market for tap water;kilogram;IN;market activity;tap water;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
ef5a256f4bb39d7ddc637ecd99c07001;market for electricity, medium voltage;kilowatt hour;CA-NB;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5ece2172acf11eb9cb825293f5ee1a57;market for electricity, high voltage;kilowatt hour;BR-Northern grid;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
34723efd89f85c635a8c6b30638c84eb;market for natural gas, high pressure;cubic meter;PL;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
fbcbcf23db79d8ffea7be8ff7bbda71c;market for electricity, high voltage;kilowatt hour;JM;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ecfd2e15d9d1dd5cc752abb9fe5bd682;market for electricity, low voltage;kilowatt hour;CA-AB;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5ef8e71e0af611548051764348d01739;market for electricity, low voltage;kilowatt hour;BR-South-eastern/Mid-western grid;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2138054fe50266171bb2dcd5b72c82b;market for electricity, low voltage;kilowatt hour;CA-NT;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6d6414acf47295333d7b4774583f786c;market for electricity, medium voltage;kilowatt hour;PE;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3c979b2fb1cff4da0a13229aca08d553;market for electricity, low voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
07a4d30c2498a3bdee403212efff08f5;market for electricity, high voltage;kilowatt hour;ET;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
eb6c1e5d1de64d0620231a5031c7970a;market for water, decarbonised;kilogram;ES;market activity;water, decarbonised;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
b5c31a3f6301b801048756e96c1a86ad;market for natural gas, high pressure;cubic meter;IT;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ad8c2c3f8e1abf936621f5aec25a05d2;market for electricity, medium voltage;kilowatt hour;VN;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f8843386a5af5820a3fc52d79617d5a;market for electricity, high voltage;kilowatt hour;AZ;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
453a451f7aa644d39d3ddfcef1fe3e47;market for natural gas, high pressure;cubic meter;IE;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
7dbb1d38f4ac763289235f5f2c08bb56;market for electricity, high voltage;kilowatt hour;MT;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7c323c244f9127bfda39df258326e78b;market for electricity, low voltage;kilowatt hour;US-RFC;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1fd02543b4ade136a8d4f083ce31c8aa;market for electricity, low voltage;kilowatt hour;US-SERC;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cb37cbfc35759fa477282b0d398289cb;market for electricity, medium voltage;kilowatt hour;PT;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fcdf15b035d283898cc27eae16e1ebb8;market for water, completely softened;kilogram;RoW;market activity;water, completely softened;apos391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
d4448e56a188066ae3852ac7e8fb8984;market for electricity, high voltage;kilowatt hour;TT;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2a309e926ff67541a63c0f763cec198e;market for electricity, medium voltage;kilowatt hour;BW;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
380c62efcd25fff60fa8c79ca0643826;market for scandium oxide;kilogram;GLO;market activity;scandium oxide;apos391;1.0;scandium;2420:Manufacture of basic precious and other non-ferrous metals;34290: Compounds of rare earth metals, of yttrium or of scandium
ab49f8d0baf224e1fc37d301391f91ca;market for electricity, medium voltage;kilowatt hour;TG;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c9c3be47c1426446a5bdf7a2c4b5ef87;market for electricity, high voltage;kilowatt hour;MY;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ca82633aae18b24206ab8467c455324b;market for nickel, class 1;kilogram;GLO;market activity;nickel, class 1;apos391;1.0;nickel;2420:Manufacture of basic precious and other non-ferrous metals;41422: Unwrought nickel
9495a789bf44288742063f717de0a658;market for electricity, medium voltage;kilowatt hour;CA-QC;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c5dedde76fc128bfd515b689f1482016;market for electricity, high voltage;kilowatt hour;BN;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f78b0bc005de3496dd331b1a825fbb38;market for electricity, medium voltage;kilowatt hour;SG;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ecfcbd58a73224114aef377e58ba94b1;market for electricity, medium voltage;kilowatt hour;BH;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
118653af1251407c48e39d83b67e3057;market for electricity, medium voltage;kilowatt hour;SE;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
782b9512996068a54588875e5bb3c9ab;market for electricity, high voltage;kilowatt hour;KE;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ea54ee99305eedbaddb708d35f13cb7e;market for electricity, low voltage;kilowatt hour;SK;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
44f1aa6287d7c284ebdad65a3e3a2bac;market for electricity, medium voltage;kilowatt hour;NG;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e94b6d49f910a7197bf447c099b140d8;market for electricity, medium voltage;kilowatt hour;NP;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
365936f34005be5e1a222715fd4b4856;market for electricity, low voltage;kilowatt hour;IN-Eastern grid;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2b2b2b772c7f7af6e26c7d3d4f9df09f;market for silicon, multi-Si, casted;kilogram;CA-QC;market activity;silicon, multi-Si, casted;apos391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
2b7cdd45d748f29a662d2017cd74afe0;market for natural gas, high pressure;cubic meter;VE;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
41e94d6fe5590f13c7eb17beafad0679;market for platinum;kilogram;GLO;market activity;platinum;apos391;1.0;platinum;2420:Manufacture of basic precious and other non-ferrous metals;41330: Platinum, unwrought or in semi-manufactured forms, or in powder form
574e7dfd31ec1e4cb867e1600042fbc2;market for indium;kilogram;GLO;market activity;indium;apos391;1.0;indium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
7dce53c212c925aff4a3441b06db0a00;market for electricity, medium voltage;kilowatt hour;ET;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9eee99bbae30448d76a5e456da005da9;market for electricity, medium voltage;kilowatt hour;DO;market activity;electricity, medium voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
27b04d06da8ac584f551477c52114a15;market for electricity, high voltage;kilowatt hour;IE;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
13524f1d74d046c2d94ec98d5b681363;market for electricity, low voltage;kilowatt hour;EC;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
10e53700ca630a5121a85fa7acc6012e;market for natural gas, high pressure;cubic meter;JP;market activity;natural gas, high pressure;apos391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
c45933a296328f322ed2e1efe02c832a;market for electricity, low voltage;kilowatt hour;MA;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fe58bad6e8b6e58a22718be53c62fa28;market for electricity, low voltage;kilowatt hour;CN-NWG;market activity;electricity, low voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0f81dcd7b6af9963de41e7b36d40766f;market for electricity, high voltage;kilowatt hour;CL;market activity;electricity, high voltage;apos391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
