code;name;unit;location;activity type;reference product;database;production amount;material_group;ISIC;CPC
b37d3cf1a8f3864d2964238a3e4f04ae;market for electricity, medium voltage;kilowatt hour;MZ;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
98bc3c337f8072dd904e084cfc452824;market for electricity, medium voltage;kilowatt hour;BY;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
205fc139aead5cd3f88f570426879033;market for graphite;kilogram;GLO;market activity;graphite;con391;1.0;graphite;0899:Other mining and quarrying n.e.c.;16390: Other minerals n.e.c.
cf87245d2d59b7cb57971a9a38edccd5;market for electricity, low voltage;kilowatt hour;GR;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
62c66dc3fa908373c58643af4db6f328;market for electricity, low voltage;kilowatt hour;TJ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8972ca9cadbd942c5daceafacfa52974;market for electricity, low voltage;kilowatt hour;SV;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9ec01ff2a53d937858c5c47343fbca09;market for electricity, low voltage;kilowatt hour;CL;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1b7c52d69daca935ac24e3fae4d241bc;market for water, decarbonised;kilogram;CH;market activity;water, decarbonised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
5eb3c90350b58ef42a021849b0b9efd2;market for electricity, low voltage;kilowatt hour;HT;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ee0e89d702b6b576d67dadefca9ee6be;market for electricity, medium voltage;kilowatt hour;NL;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bf7efe92f42faee6cf085f21eef70944;market for electricity, high voltage;kilowatt hour;CA-NU;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c6a5a5dd749e37f01ecce04eade75fef;market for electricity, high voltage;kilowatt hour;IN-Western grid;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1b3abeab9ce01846ca43ab75f0fbfbf7;market for electricity, high voltage;kilowatt hour;DK;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fceaa9f74f2d25b6811012ab1592544d;market for electricity, high voltage;kilowatt hour;GI;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d253808f21692f5c3b33c07ad126520f;market for electricity, high voltage;kilowatt hour;CN-CCG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1f20d14de0087e8fc338101598f0780e;market for electricity, low voltage;kilowatt hour;NI;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bc50e0e37a2d54b2c5c19cf324ffc490;market for electricity, high voltage;kilowatt hour;LK;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2d252773ba3e8dde286547a1d8a2edc3;market for electricity, high voltage;kilowatt hour;BN;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c34f78f29bfc2912848f0da9c21967b8;market for electricity, low voltage;kilowatt hour;DZ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6188d539d6f33ca9629cdff7102d8704;market for electricity, high voltage;kilowatt hour;CA-BC;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4b365e04ed2374a927556dab22c68247;market for electricity, medium voltage;kilowatt hour;MU;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2153b27a8f288724e3fe1ae09ca39460;market for electricity, high voltage;kilowatt hour;JM;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e19f58429c4e5ff056cf269ce4deb499;market for petroleum;kilogram;Europe without Switzerland;market activity;petroleum;con391;1.0;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
28c9963b643f2dfc9b3d64178da512bf;market for electricity, medium voltage;kilowatt hour;CM;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e5d9178a0bc6645f5ae28ec940961ea1;market for water, decarbonised;kilogram;CA;market activity;water, decarbonised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
d24f0a82cd6f55767f9cd9ac87390540;market for electricity, high voltage;kilowatt hour;EG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
312d1781a3dd63c8cab2ca047a146636;market for electricity, medium voltage;kilowatt hour;US-MRO;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2133a01c72ac1172f456fa38d77ecfdf;market for electricity, low voltage;kilowatt hour;BN;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cd0e22fdd8424ee01c18363105805993;market for electricity, high voltage;kilowatt hour;LB;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cdfccc1d71a1d37ece8489fa1c40121e;market for electricity, medium voltage;kilowatt hour;CN-CSG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c25333b452d645b699e6e3b5a1c98d50;market for electricity, low voltage;kilowatt hour;SK;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2f4155372cef11bcc783d872383a634e;market for electricity, low voltage;kilowatt hour;BY;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2419529d72b4c84974c2a0fb51abf832;market for electricity, low voltage;kilowatt hour;US-SERC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b70292b86f1385ee44d956b965a678b7;market for electricity, low voltage;kilowatt hour;PK;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3c5f7a80acb3b44592e0447510b33a91;market for electricity, high voltage;kilowatt hour;PY;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cf01cb81d3c82af6801307635274e39f;market for natural gas, high pressure;cubic meter;CH;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
404feebafbee8c8e05cb919209fa93a2;market for electricity, low voltage;kilowatt hour;US-HICC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e7e385d003a3e64a6eb700e5ab395810;market for electricity, high voltage;kilowatt hour;VN;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9cbcf7007a2c2a2bb610036e32eba9a6;market for electricity, low voltage;kilowatt hour;TH;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
75b3028b14fd1eb8515c51f3392c8ab3;market for electricity, medium voltage;kilowatt hour;AU;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5785361dbc17ca2ed7a40562567370a7;market for electricity, medium voltage;kilowatt hour;KP;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c9dd991492b2b5e12d751004cfc3effd;market for natural gas, high pressure;cubic meter;DK;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
759d0aa88e6d6688e7846de8a0a23a7a;market for electricity, medium voltage;kilowatt hour;AO;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0c09717bb1ed1c992dba74fa9917c0e1;market for electricity, low voltage;kilowatt hour;GA;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
03af8be53751d23d29df21a6cf9175cb;market for electricity, low voltage;kilowatt hour;AR;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
985f9c9ed67859161b5c34b0300d3d76;market for electricity, low voltage;kilowatt hour;CW;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b43366d5fab9bfd538adb07484ffb23c;market for electricity, medium voltage;kilowatt hour;SN;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
66abd2061a42abee82f7967d54263187;market for electricity, low voltage;kilowatt hour;CM;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
79dbb0052f4de86b50057477b843ca3a;market for electricity, high voltage;kilowatt hour;SV;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
51c4dd3d283902e512b1b10c583c1e2c;market for electricity, medium voltage;kilowatt hour;TT;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
377c41daa4ecd80502332802a28caee8;market for electricity, medium voltage;kilowatt hour;CN-NWG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b9bc87a7304d5bacfd956a433dc32e83;market for electricity, high voltage;kilowatt hour;SS;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
acbff2b8eff5728baa95e209ccbbb34f;market for electricity, low voltage;kilowatt hour;QA;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
09bf712622f76d4b121d6ae65f7f3d0f;market for antimony;kilogram;GLO;market activity;antimony;con391;1.0;antimony;2420:Manufacture of basic precious and other non-ferrous metals;"41603: Bismuth, antimony, manganese, chromium and articles thereof; including waste and scrap of bismuth or manganese"
08f2e88a042a2fd29aa1a681ef29af76;market for electricity, high voltage;kilowatt hour;US-ASCC;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7bcfe266dabc26a3ee5b3b438ad1e1a3;market for natural gas, high pressure;cubic meter;CO;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
d0643398cc42ce9d6bab47a825b1c69c;market for rare earth oxide concentrate, 70% REO;kilogram;GLO;market activity;rare earth oxide concentrate, 70% REO;con391;1.0;rare earth;0729:Mining of other non-ferrous metal ores;34290: Compounds of rare earth metals, of yttrium or of scandium
eaa288be1f20c1e99201b4164f09e545;market for electricity, medium voltage;kilowatt hour;CL;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
becbb496a967f5a4d4291e5d898c7263;market for electricity, medium voltage;kilowatt hour;GT;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b715f3d8ab880c3bfb0074b5c315e508;market for electricity, medium voltage;kilowatt hour;EG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b8c1cb1f8994d038e49450b1d92bb419;market for electricity, medium voltage;kilowatt hour;US-WECC;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f13105a8fc6eee6944eb11a682e7cfdf;market for electricity, high voltage;kilowatt hour;NZ;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5ab1662bfd98d9cec58ec1a130c9cb1b;market for electricity, medium voltage;kilowatt hour;GI;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2ff345645ebbb740eb9b6fcd37049ca3;market for hafnium sponge;kilogram;GLO;market activity;hafnium sponge;con391;1.0;hafnium;2420:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
09b0dd783c942c69761ef2a217c01ded;market for electricity, medium voltage;kilowatt hour;PK;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa6831b52f64b99fda65a8ebee1367b2;market for electricity, low voltage;kilowatt hour;NO;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5aad96ec9be82d5da284666af7e1c106;market for electricity, medium voltage;kilowatt hour;CW;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
394d678efe1f89f63d790dfc57d41c14;market for natural gas, high pressure;cubic meter;ES;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
3b32790b88061e841e1425598d3db960;market for electricity, low voltage;kilowatt hour;CA-PE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5273ffe1a5c00a17415b70a349d22f37;market for electricity, low voltage;kilowatt hour;LY;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
675c444931902432acda404dbecee691;market for electricity, low voltage;kilowatt hour;NE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7bc8e818cbceae42407c8062490eb0f4;market for electricity, high voltage;kilowatt hour;PT;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
298e4c2eabb808fc0d8f564f8aaba511;market for natural gas, high pressure;cubic meter;SK;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
bae7a8e89c4bf59ae8874df7227a8f05;market for electricity, medium voltage;kilowatt hour;BD;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
528c16d5208a4c51e1ed929a375442f2;market for electricity, high voltage;kilowatt hour;NI;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e5e8b81fc432bfc8835679eb45d0a4e3;market for electricity, low voltage;kilowatt hour;US-PR;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
beac514681eafc15b5f6b3c4de4d7324;market for electricity, low voltage;kilowatt hour;BR-North-eastern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
67c33013ba61bf3eeafac3b05245b599;market for natural gas, high pressure;cubic meter;IE;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
25bd5e97c60103a425c3233373ae6f68;market for electricity, low voltage;kilowatt hour;GI;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
71ec9440e9dd409df22e08d444749475;market for electricity, high voltage;kilowatt hour;AE;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e1877b7cf849f4ef123ab1fb5c36fc0a;market for electricity, high voltage;kilowatt hour;TJ;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
342e975e7b3ddce601b1b579b2ea6657;market for natural gas, high pressure;cubic meter;RoE;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
f4dc7d2b1d70e6c0f929ec5231c085e0;market for electricity, medium voltage;kilowatt hour;DK;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bb0bb733dfa18205cfd6dc5162cf35c5;market for electricity, medium voltage;kilowatt hour;CD;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b1b725c64aeaf4d98da23a548ddb9ffe;market for electricity, medium voltage;kilowatt hour;ET;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9500f5dcb7daa88f5cd88a657cb29f91;market for electricity, medium voltage;kilowatt hour;FR;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
62de59d9d94519349f6c0b46bde3defd;market for electricity, high voltage;kilowatt hour;BR-South-eastern/Mid-western grid;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
775ae8bd046e903c7be04609a6e413e5;market for natural gas, high pressure;cubic meter;AT;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ab3babba15a462f0560f717e730d08a2;market for electricity, high voltage;kilowatt hour;CI;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d56aea40c81012b58188c07234f95390;market for electricity, medium voltage;kilowatt hour;CI;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0a1abd863657147d02daa79e57712783;market for electricity, low voltage;kilowatt hour;IN-Western grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
97112aadc9cf2b36e125e009974925d7;market for electricity, low voltage;kilowatt hour;IQ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
307a127553220781ee79d35f47c4f612;market for electricity, high voltage;kilowatt hour;CA-PE;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4d597337b315a617e5f778e179262716;market for electricity, low voltage;kilowatt hour;RU;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
66854e59bb3a9f91cad2f6aca6d35917;market for electricity, high voltage;kilowatt hour;CH;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9ea55f2dc8d9a7c207b07e20fae7f2ee;market for electricity, medium voltage;kilowatt hour;MK;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e8a4c2dab1cc726755014c620528823;market for electricity, high voltage;kilowatt hour;MN;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e685229194c8cb2c708c86c182e3b35e;market for electricity, low voltage;kilowatt hour;NP;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
212ade89281fcf302c73ffc53d114ff8;market for electricity, low voltage;kilowatt hour;BR-Northern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
44b095921333daf25df3350b3c7821a9;market for electricity, low voltage;kilowatt hour;CA-NU;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e07ca450e9846985aab03b0654c4644c;market for electricity, high voltage;kilowatt hour;MK;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
82ee7d2796faae001f0a432ae9d49b62;market for natural gas, high pressure;cubic meter;AZ;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
8224858ede8f7586fecae80e41fb7d15;market for electricity, high voltage;kilowatt hour;SK;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0614c3ad3e3581f615e2d5f0acbd9879;market for electricity, medium voltage;kilowatt hour;LK;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5ce465aab37b507d9cd46c474f5eb35d;market for electricity, low voltage;kilowatt hour;MZ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2c2fc1bec77cf3e6b25b89f9cfc7cf91;market for electricity, high voltage;kilowatt hour;TG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
53652defb2659b94122d2fb31de50e58;market for electricity, low voltage;kilowatt hour;CA-BC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
41a75e9989e325facd6a2b7cc53e9b10;market for electricity, medium voltage;kilowatt hour;MT;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d1ac664dd862879f03c97e35ba0dc58f;market for electricity, high voltage;kilowatt hour;HU;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6dc796854bb0a38f8ca3be4bb3ee437c;market for electricity, medium voltage;kilowatt hour;IQ;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e18dbbc34dd848256895c11f0211ddc6;market for electricity, high voltage;kilowatt hour;TN;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
00c79a1a6e60e46210a74cd334da2bfd;market for cobalt;kilogram;GLO;market activity;cobalt;con391;1.0;cobalt;2420:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
9cddc8b07431b2c215495e8313c653c1;market for electricity, medium voltage;kilowatt hour;BE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9c35e2503a7e3ade0565a50d7c756820;market for electricity, medium voltage;kilowatt hour;NZ;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f2c337d12d9d670d73ba0158b3a1d1e;market for electricity, medium voltage;kilowatt hour;KW;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3d2404e6933ca87e707d3ee6da93babe;market for electricity, medium voltage;kilowatt hour;CA-NS;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e7f584eb450171ccfd3fb95f80d9f4fe;market for electricity, low voltage;kilowatt hour;MK;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bda19f701a1b4682d0a6cfa7518fa679;market for silicon, solar grade;kilogram;GLO;market activity;silicon, solar grade;con391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
ed9c3b025c76ee1f8bec046a848bd11d;market for electricity, low voltage;kilowatt hour;LB;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4f4045915dccb0da2e7fcfc21051de08;market for water, deionised;kilogram;RoW;market activity;water, deionised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
3cc80a14500ed2bfd4a944cda687228d;market for electricity, low voltage;kilowatt hour;CH;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1be144d8a3f3b729a41b718c0600c0a8;market for electricity, high voltage;kilowatt hour;BO;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
892bbb0866b7cc6782ac47b50dda5043;market for natural gas, high pressure;cubic meter;JP;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
c611cc65ac574f5cd7a49f4e080c2535;market for silicon, metallurgical grade;kilogram;GLO;market activity;silicon, metallurgical grade;con391;1.0;silicon;2420:Manufacture of basic precious and other non-ferrous metals;342: Basic inorganic chemicals n.e.c.
dbf77eb41c9f2b63f6d490ba82d96997;market for natural gas, low pressure;cubic meter;ES;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
9363690147423732198d1243ad0f8696;market for electricity, low voltage;kilowatt hour;IN-Northern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14fa2978fa9d914fb9d425d46ae2f72f;market for electricity, medium voltage;kilowatt hour;TH;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d7710d99f156a31c4efb642b0167ed72;market for natural gas, high pressure;cubic meter;BR;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
21d4e52eafb014373ba05090c3feea1d;market for electricity, low voltage;kilowatt hour;CI;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6cdb53b44eba95d8236eb97fdd4152bf;market for electricity, low voltage;kilowatt hour;ET;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5643c64aa71a32d009fa0ae1f40524cf;market for electricity, medium voltage;kilowatt hour;MD;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dd1fe6b19cdee1bfcc81d076c6ed8361;market for electricity, low voltage;kilowatt hour;VN;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2f58c7b916d498b18df96c25e316ab25;market for electricity, medium voltage;kilowatt hour;IN-Northern grid;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
abe8f2b948726ada41e7420c329beca4;market for electricity, high voltage;kilowatt hour;KG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fc21b1e94f8b1f51655cb24005c685cb;market for electricity, low voltage;kilowatt hour;AE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
08d09714cf81feb1b78541352aa77c52;market for rhodium;kilogram;GLO;market activity;rhodium;con391;1.0;rhodium;2420:Manufacture of basic precious and other non-ferrous metals;"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]"
4c25b729485bfd922d9ea910d686b5b7;market for electricity, high voltage;kilowatt hour;TZ;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e1400a12169715dad0e001e48ec16218;market for electricity, medium voltage;kilowatt hour;AE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
