code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
e34d2391c5b5644fb9eeabf6bcd4832d;market for electricity, low voltage;kilowatt hour;IN-Northern grid;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f5d25c14ed908919efa136253ea5bb7c;market for electricity, high voltage;kilowatt hour;CA-ON;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14c7fc20efe3a6e5fe565f4f94871ccb;market for electricity, low voltage;kilowatt hour;JO;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
93f2cd71eea1db096c97d46e408e20c8;market for electricity, medium voltage;kilowatt hour;RU;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
736d1fc0651d5fcfb50cc4ec1ecda6b6;market for electricity, low voltage;kilowatt hour;ID;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bf95a6612ccffd1aa5375c43f5257e3f;market for electricity, high voltage;kilowatt hour;US-MRO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a800d6e620b7e7d1db16d92b1b14fc67;market for electricity, low voltage;kilowatt hour;US-ASCC;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
391a1f90d83ae1bdf60207f67d0a526a;market for electricity, high voltage;kilowatt hour;CH;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c0671a0ae18512b9d18a17972de79857;market for electricity, medium voltage;kilowatt hour;KH;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d3623b8b5dc64ae2388c9961df1b433a;market for electricity, high voltage;kilowatt hour;CA-NT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d7e293a662181804bb57d2fe75542254;market for water, decarbonised;kilogram;IN;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
c1d640ff8fbdfe4c82fc24666478ebf4;market for silicon, multi-Si, casted;kilogram;CA-QC;silicon, multi-Si, casted;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
ea6abbaf88ef2d864d3f663041ca20b1;market for electricity, high voltage;kilowatt hour;OM;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
430debab821cc15c63f695cc837ff415;market for electricity, medium voltage;kilowatt hour;LU;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e10c44bab6fdc65dc71e58b3fe79d700;market for tap water;kilogram;CH;tap water;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
e5ccceae1f1eda69ad741cea2d13cc61;market for electricity, medium voltage;kilowatt hour;GR;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
337dfb767bd83ad05cd3a91d812cd04b;market for rare earth oxide concentrate, 70% REO;kilogram;GLO;rare earth oxide concentrate, 70% REO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;rare earth;0729:Mining of other non-ferrous metal ores;34290: Compounds of rare earth metals, of yttrium or of scandium
a7555dee1e40b2d525daa09bc000a1cb;market for natural gas, high pressure;cubic meter;CZ;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
e3b72c58b19de9da3411971e05db9f1a;market for electricity, medium voltage;kilowatt hour;SN;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ef63dafe2cb8bba7368af0ebb1409472;market for electricity, high voltage;kilowatt hour;ER;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4340d4dbb63ad3fb466f914960a3d6a4;market for electricity, low voltage;kilowatt hour;US-TRE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
38735e63ec47c9066d1497ad0d79a169;market for water, decarbonised;kilogram;CH;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
6dc1bfd0d6baf6ce14620c582ed84131;market for electricity, low voltage;kilowatt hour;TM;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
adee2d8427750b2e3bab903e8a48dab7;market for natural gas, high pressure;cubic meter;LY;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
231ca59602e3720f32dcf43508fc98d1;market for electricity, low voltage;kilowatt hour;GA;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5948ae81f4ca5a62aa0201796e0d761e;market for electricity, low voltage;kilowatt hour;GR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e8405374934e9c52a33527a2f4d8f67a;market for electricity, low voltage;kilowatt hour;MZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
15e0cef041993f3fac638b330af58347;market for electricity, medium voltage;kilowatt hour;US-HICC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b0bb2839a954ff2ddf91f981fd2ae312;market for electricity, low voltage;kilowatt hour;TW;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d8acd5a44ca256e03a0b1cb5b6c21484;market for natural gas, low pressure;cubic meter;BE;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
9054306eb0aec46ffdda19a2d01bfb44;market for electricity, low voltage;kilowatt hour;SI;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
149d465ce9edbe61bcb12a3ccd0ffb79;market for electricity, medium voltage;kilowatt hour;ZW;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6a3ffbd93d1633591d8ae12995243b03;market for electricity, medium voltage;kilowatt hour;QA;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
42a61e857fd4c66720774d60a3c09424;market for electricity, high voltage;kilowatt hour;HK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fd61d919330074150bb28d9f97360994;market for electricity, high voltage;kilowatt hour;CN-NWG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0670d51ade1a3b99220391640672a64c;market for electricity, medium voltage;kilowatt hour;CA-MB;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
06998668742e99364142002b9c67794e;market for electricity, low voltage;kilowatt hour;BN;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fe56d1e3716308b351ae783b838cc3e8;market for electricity, medium voltage;kilowatt hour;BR-Northern grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
09a9e20b99fb3f7cb97bd5bcddb765a4;market for electricity, medium voltage;kilowatt hour;CI;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e270f0f5b6204b8c0d5081c65b376444;market for natural gas, low pressure;cubic meter;CA;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
c0e4fd803ddc4ac6a801e34b28adfb0a;market for natural gas, high pressure;cubic meter;LAM;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
f8116561addd6af6168df9b33d701af9;market for electricity, high voltage;kilowatt hour;ME;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e00cbb03fdc5efbd82cb393eb7edeecf;market for cobalt;kilogram;GLO;cobalt;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cobalt;2420:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
8d061c560deca234d1739fed99506a5a;market for electricity, high voltage;kilowatt hour;CN-NECG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2ba9b92a2b538537c11e3e9960221c8;market for electricity, medium voltage;kilowatt hour;MX;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
46a04243e66b7abe0f652acad0451024;market for electricity, low voltage;kilowatt hour;CU;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa460d06ecc977ae4bb284e7d77bf1bc;market for electricity, high voltage;kilowatt hour;TR;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
06b7be4d2ec8d97b1685bd77e515363a;market for electricity, low voltage;kilowatt hour;ZA;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
846e6df218567bf257f542dac9f3c6f7;market for electricity, medium voltage;kilowatt hour;FR;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ef0f38183895912f814da909f692a293;market for electricity, medium voltage;kilowatt hour;GI;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
730f5cfe285145c2bd5201481d41bf8a;market for cement, unspecified;kilogram;CHA;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
c160b5b22f6d3fcbbe2976eb06cf6b15;market for electricity, medium voltage;kilowatt hour;TH;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d03c41d9cf73b33c8f3e947cb6dfb31a;market for electricity, high voltage;kilowatt hour;AU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d74bb238c2c809d3768c86954d1d576e;market for electricity, high voltage;kilowatt hour;US-TRE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9847f465ba98655abfe58043225637a2;market for electricity, medium voltage;kilowatt hour;ME;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c279dfe051978e642ae5ddf63603638f;market for electricity, medium voltage;kilowatt hour;KP;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6bd328a3f7a1c39dcaf715bbcf958bb;market for electricity, low voltage;kilowatt hour;UA;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9b5b9fb615d4beca262671536262559e;market for electricity, medium voltage;kilowatt hour;NZ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d3664899c24ea7d80235f62afc3a91d6;market for electricity, low voltage;kilowatt hour;TG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8ceac319d67196dd32744d1b6ccf5dde;market for electricity, high voltage;kilowatt hour;LK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a32bb801fd61cb23457e285134d4893b;market for electricity, low voltage;kilowatt hour;BE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e0259f4165a04bab3f42d1db26637bb9;market for electricity, low voltage;kilowatt hour;NA;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3d293cee84dd8f818ead26a1eef90548;market for electricity, medium voltage;kilowatt hour;PA;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
459236c66c17e28cb63a752362c87d68;market for electricity, low voltage;kilowatt hour;MX;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
40bccd8d0b93d2e058476865a14f0a52;market for natural gas, low pressure;cubic meter;RoE;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
08793a21aa99d1caa695fe63ed75a70d;market for electricity, high voltage;kilowatt hour;TT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
59cf8916e90678fe85a12f5b5666972e;market for natural gas, high pressure;cubic meter;IT;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
0599498c0d2498254d851a09014e4b31;market for electricity, low voltage;kilowatt hour;PY;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8b62f30ed586a5f23611ef196cc97b93;market for copper, cathode;kilogram;GLO;copper, cathode;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;copper;2420:Manufacture of basic precious and other non-ferrous metals;"41413: Refined copper and copper alloys, unwrought; master alloys of copper"
9568d807470b03c4ff12ce01b948061a;market for electricity, high voltage;kilowatt hour;CN-SWG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
046825e995ab5e6bb9f3ebf0ed7b0274;market for electricity, high voltage;kilowatt hour;SE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
03c0371b2d6143b9b1f74328caec3fc9;market for electricity, medium voltage;kilowatt hour;NL;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f5f5aea9a7bf917a3839f15f3fb1c717;market for electricity, high voltage;kilowatt hour;EC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
de03d27ded836711c700f636845168d5;market for sodium borates;kilogram;GLO;sodium borates;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;borates;0891:Mining of chemical and fertilizer minerals;16190: Other chemical minerals
2bd85bf63679cd636f2ffe04f77cff3d;market for electricity, medium voltage;kilowatt hour;BR-South-eastern/Mid-western grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9f9f38a6ccbba28685c535b755926100;market for electricity, high voltage;kilowatt hour;NI;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
52313dcc89de82c39bc2fa0a8884a428;market for electricity, high voltage;kilowatt hour;US-ASCC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4c47fb2e57f28bb0ec8f613c349a16d5;market for silicon, single crystal, Czochralski process, electronics;kilogram;RoW;silicon, single crystal, Czochralski process, electronics;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
b1963e8e5853a9f0941e62f3fc5a38c8;market for electricity, high voltage;kilowatt hour;EE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
51dc542852cdf4936e695c977a72f9fa;market for electricity, high voltage;kilowatt hour;BR-South-eastern/Mid-western grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c85934e73f7f59b80b023afa485b795f;market for electricity, medium voltage;kilowatt hour;CA-NS;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fc775635f51b397340131582c94518d6;market for electricity, low voltage;kilowatt hour;IT;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3904bdf156a04637fa1fc655d37df345;market for electricity, medium voltage;kilowatt hour;EC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e3da77537b63997b2d00946ea9223057;market for electricity, low voltage;kilowatt hour;IR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
09104d540259eadefc0c8bd781b375ae;market for electricity, high voltage;kilowatt hour;IN-Eastern grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f582a668d2727848de6dd4e4b1d6e6fe;market for electricity, high voltage;kilowatt hour;MA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
99cb8d5ba087d7b8419300f7d1d968f9;market for water, completely softened;kilogram;RoW;water, completely softened;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
823432a7dd28eae7da670781c358f3a7;market for electricity, medium voltage;kilowatt hour;CD;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d989fa993245d3aa22237f76c603a799;market for natural gas, high pressure;cubic meter;GB;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
c7cf571e5175aa5d01e44a386009bcec;market for petroleum;kilogram;RoW;petroleum;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
0f66180231756b534cf34ee61494c38f;market for electricity, low voltage;kilowatt hour;CG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3cfc9024bcff9abc4e3c30a93d26c78e;market for electricity, low voltage;kilowatt hour;US-MRO;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8407b840aeea780af512a1c264336d0e;market for electricity, high voltage;kilowatt hour;HU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9f9c76f6f88c480ab4f33ba34b4826db;market for natural gas, high pressure;cubic meter;CHA;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6d8d7e83b1aef585608a88e88dd91b14;market for electricity, low voltage;kilowatt hour;PA;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8ff92db3a7acb3d153fa02a3d0a3a6bf;market for electricity, medium voltage;kilowatt hour;SS;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4a61290db042f90ac7e28c9428ccd272;market for calcium borates;kilogram;GLO;calcium borates;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;borates;0891:Mining of chemical and fertilizer minerals;346: Fertilizers and pesticides
5bbb35002264b8a2a1ad691368c2a1ad;market for electricity, low voltage;kilowatt hour;JM;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d1f8d72888b7e9d0a241fda2dcd2ce91;market for natural gas, high pressure;cubic meter;MX;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
1df7aad9fc180c144b0950748ebe90be;market for silicon, solar grade;kilogram;GLO;silicon, solar grade;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
aa3f1dceea004bc9a3576d7777c86c92;market for natural gas, high pressure;cubic meter;NEU;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
da99dac8de0111b95eb84ef5c5ca93fb;market for electricity, medium voltage;kilowatt hour;US-SERC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
07825e16eaf1c4bbcf13bc56420aee28;market for sand;kilogram;IN;sand;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;sand;0810:Quarrying of stone, sand and clay;15310: Natural sands
af7929b977949d47873d533201e9c654;market for natural gas, high pressure;cubic meter;ES;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
56c0ad9c881ff7f0b4d9dac4e8606dc5;market for electricity, medium voltage;kilowatt hour;US-NPCC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7be79a358b094ec8b6175bcc2eadc925;market for cement, unspecified;kilogram;IND;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
56673abed84e84127218c13c4e72a080;market for natural gas, high pressure;cubic meter;KZ;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
4347b9665d0aea69c7956fa09ac8db07;market for nickel, class 1;kilogram;GLO;nickel, class 1;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;nickel;2420:Manufacture of basic precious and other non-ferrous metals;41422: Unwrought nickel
a3e4e379aae120ad7d7bb2e9ce288c5b;market for tap water;kilogram;CA-QC;tap water;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
ed41c55076eebb7fa013c9134e203b90;market for cement, unspecified;kilogram;BR;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
9d6f7647f6242a214e2759d48c21ca04;market for electricity, high voltage;kilowatt hour;BR-Northern grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6407ef13168bdbdf99d1f37a577f5fd4;market for electricity, low voltage;kilowatt hour;CN-SWG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
44032cfead0bec8f8f01c4303ee2aa2c;market for electricity, medium voltage;kilowatt hour;BE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
045ebd5e38baeb669934d74b55947e6b;market for electricity, low voltage;kilowatt hour;RS;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6fcaa96373f9a51ae9230304fda23907;market for electricity, medium voltage;kilowatt hour;LY;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
