;name;db_target;db_year;method_0;method_1;method_2;activity;unit;total;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);4153: Semi-finished products of aluminium or aluminium alloys;41431: Unwrought aluminium;46410: Primary cells and primary batteries;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;39363: Waste and scrap of aluminium;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];47130: Printed circuits;"41412: Unrefined copper; copper anodes for electrolytic refining";"463: Insulated wire and cable; optical fibre cables";342: Basic inorganic chemicals n.e.c.;341: Basic organic chemicals;89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;4124: Bars and rods, hot-rolled, of iron or steel;34710: Polymers of ethylene, in primary forms;39990: Other wastes n.e.c.;6511: Road transport services of freight;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];17100: Electrical energy;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;"47150: Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";53211: Highways (except elevated highways), streets and roads;17300: Steam and hot water;4151: Semi-finished products of copper or copper alloys;41513: Wire of copper;88601: Basic iron and steel manufacturing services;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;893: Casting, forging, stamping and similar metal manufacturing services;"41413: Refined copper and copper alloys, unwrought; master alloys of copper";47120: Electrical resistors (except heating resistors);4: Metal products, machinery and equipment;88741: Electronic component and board manufacturing services;47110: Electrical capacitors;531: Buildings;47160: Electronic integrated circuits;3712: Glass fibres and articles thereof, except woven fabrics;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;6512: Railway transport services of freight;54269: General construction services of other industrial plants;"34250: Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";41121: Non-alloy steel in ingots or other primary forms, and semi-finished products of non-alloy steel;39: Wastes or scraps;347: Plastics in primary forms;65229: Other inland water transport services of freight;39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;33380: Lubricants;49114: Motor vehicles n.e.c. for the transport of goods;87141: Maintenance and repair services of motor vehicles;65219: Other coastal and transoceanic water transport services of other freight;36990: Articles of plastics n.e.c.;41443: Tin, unwrought;18000: Natural water;Unnamed: 77;33360: Gas oil;"333: Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);53212: Railways;4611: Electric motors, generators and the like;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
5963;NMC111;Base;2100;T-reX;Demand: Bauxite;Bauxite;NMC111, rechargeable, prismatic;kg;0.96740407428892;0.1617787397990104;0.2498501905282979;0.5402753995959535;0.0009847164083159;0.0071404176133431;0.0150410390964575;;0.0082481201509273;0.0031552435759986;0.0024263730965663;0.0020532945801911;0.00257279846411;0.0;0.0;0.0;0.0004521748483987;0.0;0.0;0.0;;0.0001516016456494;0.0005773136799994;0.0001191464388826;;;;0.0001149422515774;0.0001040004174453;;0.0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0033765818531981;;;;;;
5964;LFP;Base;2100;T-reX;Demand: Bauxite;Bauxite;LiMn2O4, rechargeable, prismatic;kg;0.4807329150689559;0.8385773019121784;0.1062640226281433;0.0;0.005854104865914;0.0;0.008417525707608;;0.002484333049546;0.0;0.0109130478155418;0.0073120261271605;0.0;0.0032494777753143;0.0045277236104868;0.002148409617232;0.0;0.002627776214542;0.0007851407170665;0.0006028486761341;;0.0;0.0;0.0002397646318757;;;;0.0;0.0;;0.0003220462284155;0.0001731350648465;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0050598649209678;;;;;;
5980;NCA;Base;2100;T-reX;Demand: Cement;Cement;NMC111, rechargeable, prismatic;kg;0.5990517580352466;0.5266789067056074;0.017884254472655;0.0;0.0026731147867136;0.0077198095540407;0.283844407393385;;0.0247906232911936;0.0134834699035465;0.0092916666139641;0.0079992236080961;0.0099903582154573;;0.0;0.0;0.0064290290479355;0.0013664947710021;0.0002224191493272;0.0;;0.000804560535321;0.0018268471830121;0.0003757771083511;0.0;0.0;0.0012334306711059;0.0022490736960301;0.0003977159279461;0.0;0.0002363163863501;0.0;0.001140266581522;0.0007033917718058;0.0;;0.0;0.0;0.0718440229744601;0.0;0.0;0.0019079369038235;0.0;;0.0;;0.0;0.0;0.0005564084392965;0.0;0.0;0.0;;;;;;;0.0028741439306264;;;;;;
5981;LiMn2O4;Base;2100;T-reX;Demand: Cement;Cement;NCA, rechargeable, prismatic;kg;0.5452032841434314;0.414313883972523;0.0201669883381347;0.0;0.0026335941323689;0.0088235328522725;0.3563241182495119;;0.0293317317480597;0.0146766225591386;0.0115858455335052;0.0105974847547864;0.0112114579937012;;0.0;0.0;0.0074881362951286;0.0015063194101756;0.0002516474835198;0.0;;0.0009793732591208;0.0022259905251177;0.0004128917487003;0.0;0.0;0.0015647665948241;0.0027389581878471;0.0004452671581074;0.0;0.0002606657476055;0.0;0.0015732601419958;0.0008553589380519;0.0;;0.0;0.0;0.091143450395486;0.0;0.0;0.0027148764003694;0.0001643320330991;;0.0;;0.0;0.0;0.0006766199873762;0.0;0.0;0.0;;;;;;;0.0034493890280567;;;;;;
5982;NMC811;Base;2100;T-reX;Demand: Cement;Cement;NMC811, rechargeable, prismatic;kg;0.4912606391843889;0.399029599840509;0.008836228252993;0.0132114609046522;0.0029159317507305;0.0097983042408708;0.359338562954276;;0.0306641296762507;0.0186316485942928;0.0122657927839363;0.0106424906500111;0.0120362346115715;;0.0;0.0;0.0082017087370903;0.001731039209878;0.0002644564993833;0.0;;0.0010499678787049;0.0023274348497648;0.0004582291342552;0.0;0.0;0.0015713136229667;0.0028645337087707;0.0004698176931323;0.0;0.0002994757524995;0.0;0.0015798664564745;0.000858769753015;0.0;;0.0;0.0;0.0915247971961685;0.0;0.0;0.0027264060647804;0.0001796254744623;;0.0;;0.0;0.0;0.0006793180658957;0.0;0.0;0.0;;;;;;;0.0039007402201687;;;;;;
5983;NMC111;Base;2100;T-reX;Demand: Cement;Cement;LFP, rechargeable, prismatic;kg;0.3327102871605715;0.2340880410072398;0.0153036528784047;0.0150683914708736;0.0037596724739483;0.0186100876478279;0.4287473673852324;;0.0363997758787904;0.0368858967846014;0.0148151285845037;0.0130194991625455;0.015733991471403;;0.0;0.0;0.0114176507601097;0.0028266755714393;0.0002734393242849;0.0;;0.001717341298814;0.0017467990144329;0.0;0.0;0.0;0.0021135705040724;0.0031559511222225;0.0006617756381459;0.0;0.0005723712355397;0.0;0.0019933516864767;0.0012296310330444;0.0;;0.0;0.0;0.1231098037448454;0.0;0.0;0.0033353509666583;0.0035697604434293;;0.0;;0.0;0.0;0.0009726828084017;0.0007940718152825;0.0;0.0;;;;;;;0.0056407179326879;;;;;;
5984;LFP;Base;2100;T-reX;Demand: Cement;Cement;LiMn2O4, rechargeable, prismatic;kg;0.1096586643462648;0.1706578437057275;0.007271226291828;0.0;0.0431404104874498;0.0;0.067172927252051;;0.0007304613452763;0.0;0.1124899258299872;0.0101043973199416;0.0;;0.0479269591329674;0.0276978021379922;0.0;0.0014271664018079;0.0153463947189781;0.0081159945919802;;0.0;0.0009769641736558;0.0020528239946123;0.0002669368781641;0.000353825404301;0.0025551991096012;0.0001372486624322;0.0;0.001977079413194;0.0372523903128653;0.0031747717184923;0.0;0.0414436551728463;0.0001916867626661;;0.0046874387286152;0.0009054424204031;0.1488334835795125;0.0540412114009393;0.001463387963759;0.0673139262104209;0.0011273239518325;;0.0001571323719696;;0.0851244000594144;0.0169450690808089;0.0;0.0001654848434241;0.0002054362717391;0.0001471733840354;;;;;;;0.0148648676495005;;;;;;
5995;NCA;Base;2100;T-reX;Demand: Coal(black);Coal(black);NMC111, rechargeable, prismatic;kg;1.893526436284656;0.505780689916394;0.089872799752279;0.2042055924958896;0.0023844807562294;0.0124204528509442;0.0361761978943031;;0.0239605383743714;0.0185504185124714;0.032789416888548;0.0113036363385564;0.0094248343530724;;0.0;0.0;0.002619993867804;0.0019637282064051;0.0003918771860776;0.0;;0.0009146761318682;0.0008350434714771;0.0056670121053182;0.0;0.0;0.0045152910291186;0.0020881713836594;0.0008748894958684;0.0;0.0001868383298295;0.0;0.0007274727026036;0.0;0.0;;0.0;0.0;0.0092093584724493;0.0;;0.0024281436134076;0.0006390912675852;;;;0.0;;;0.0;;;;;;;;;0.0178118235136371;;;;;;
5996;LiMn2O4;Base;2100;T-reX;Demand: Coal(black);Coal(black);NCA, rechargeable, prismatic;kg;1.7882301471685762;0.4435221730372322;0.0985506655493503;0.229612537229499;0.0022639515911363;0.0136437282447982;0.0425825247893223;;0.0268192009884759;0.0194589877378522;0.0404833363854708;0.0132468118517822;0.0101974942489884;;0.0;0.0;0.0029408353102581;0.0020860876562232;0.0004265263114569;0.0;;0.0010729980657184;0.0010937260138628;0.006039253327006;0.0;0.0;0.0055202995789097;0.0024506766737058;0.0009433262652604;0.0;0.0001986086609704;0.0;0.0008525304362303;0.0;0.0;;0.0;0.0;0.0112591674312107;0.0;;0.0028455587770638;0.0007073978131584;;;;0.0;;;0.0;;;;;;;;;0.0188993594289144;;;;;;
5997;NMC811;Base;2100;T-reX;Demand: Coal(black);Coal(black);NMC811, rechargeable, prismatic;kg;1.687962255752022;0.4233569714159353;0.103100355689089;0.2396445845811743;0.002392818908815;0.0144786550516418;0.0411905424743349;;0.0275489730041532;0.0235808572968146;0.0409129118723781;0.0126956194622546;0.0104585083918494;;0.0;0.0;0.0030747902322044;0.0022884244166048;0.000428197103368;0.0;;0.001098097485419;0.0010916337392726;0.0063761684937502;0.0;0.0;0.0052916382051163;0.0024466412928361;0.0009503792660738;0.0;0.0002178161452149;0.0;0.000817057124346;0.0;0.0;;0.0;0.0;0.0107927911674249;0.0;;0.00272715667704;0.0007410951638973;;;;0.0;;;0.0;;;;;;;;;0.0199009336516235;;;;;;
5998;NMC111;Base;2100;T-reX;Demand: Coal(black);Coal(black);LFP, rechargeable, prismatic;kg;1.2781655995718744;0.2850462078928976;0.1376291861346512;0.3025184592338069;0.0027593853644129;0.0107751049283024;0.0498476646230061;;0.0344632627612977;0.0417540415291236;0.0445872815650161;0.0127817447878289;0.0124185541082545;;0.0;0.0;0.0039474563368002;0.003342223587786;0.0005110538625492;0.0;;0.0016063913783664;0.0004010937113744;0.0004177892749288;0.0;0.0;0.0043952993160758;0.0024175716942085;0.0011313974060308;0.0;0.0003723368924953;0.0;0.0007224286239125;0.0;0.0;;0.0;0.0;0.0089646241481261;0.0;;0.0024113075899864;0.0099086646181223;;;;0.0;;;0.0009929484663091;;;;;;;;;0.0214233870061873;;;;;;
5999;LFP;Base;2100;T-reX;Demand: Coal(black);Coal(black);LiMn2O4, rechargeable, prismatic;kg;0.8095249064018578;0.4287409263865829;0.0476459975927493;0.0;0.0164770799614956;0.0;0.0256557563911131;;0.0116493517312764;0.0;0.1773312324848295;0.0022805016767896;0.0;;0.0374600673673954;0.0121408150891279;0.0;0.0;0.0096275748332525;0.0025193895350527;;0.0;0.0;0.0121285127247458;0.0001551738877531;0.0002549760269248;0.0;0.0;0.0;0.001188066296936;0.0195160053380313;0.0016732768234861;0.0;0.0125686950142593;0.0004953674859689;;0.0006781768685546;0.0010506030631446;0.0;0.0506260734763256;;0.0307749440125317;0.0015875369490651;;;;0.0665227095984824;;;0.0001076858855064;;;;;;;;;0.0275449167454291;;;;;;
6000;NCA;Base;2100;T-reX;Demand: Coal(brown);Coal(brown);NMC111, rechargeable, prismatic;kg;0.1382140457834788;0.3918363076933409;0.1769559315017306;0.3824865971430599;0.0008144559011359;0.0051141912172323;0.0149367896755849;;0.0076858315960096;0.0066821954737443;0.0022991523265823;0.0017645481009398;0.0035549035320893;0.0;0.0;0.0;0.000735108473624;0.0;0.0;0.0;;0.0001332094858093;0.0003581198455792;0.000127783559297;;;;0.0001263307390333;0.0002342052464721;;0.0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0024643782485719;;;;;;
6001;LiMn2O4;Base;2100;T-reX;Demand: Coal(brown);Coal(brown);NCA, rechargeable, prismatic;kg;0.1318803937760058;0.3279097302788798;0.1920154363056549;0.4256652245802621;0.0007653584346934;0.0055602788992697;0.0174157072994322;;0.0085021270536096;0.0069376069634033;0.0028725367561123;0.0020466834442012;0.0037992094290998;0.0;0.0;0.0;0.0008179292342488;0.0;0.0;0.0;;0.0001547646466019;0.0005296365066527;0.0001339204578434;;;;0.0001468200426592;0.000250098081257;;0.0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.002702147811867;;;;;;
6002;NMC811;Base;2100;T-reX;Demand: Coal(brown);Coal(brown);NMC811, rechargeable, prismatic;kg;0.125991626688198;0.3067325199733532;0.1987805934214103;0.4389530429591761;0.0007992551427554;0.0058300141359878;0.0166958613386986;;0.0086506949619221;0.008306669067829;0.0028682667005291;0.001938077215983;0.0039227426732703;0.0;0.0;0.0;0.0008439729237668;0.0;0.0;0.0;;0.0001564514001715;0.000522305010002;0.0001401798133677;;;;0.0001447953965513;0.0002488921056924;;0.0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0028141864424701;;;;;;
6003;NMC111;Base;2100;T-reX;Demand: Coal(brown);Coal(brown);LFP, rechargeable, prismatic;kg;0.103705471119717;0.1957800082441304;0.2388467640501017;0.5097611483589981;0.0007666521276551;0.0;0.0154516218793761;;0.0098459250328625;0.0135310109517302;0.0026826124502908;0.0015764420401851;0.0042296647446439;0.0;0.0;0.0;0.0009810049965251;0.0;0.0;0.0;;0.0001701437445072;0.0001333637960815;0.0;;;;0.0;0.0001520792612439;;0.0;0.0;;;;;;;;;;;0.0003145358925205;;;;;;;;;;;;;;;;0.0032694677129361;;;;;;
6004;LFP;Base;2100;T-reX;Demand: Coal(brown);Coal(brown);LiMn2O4, rechargeable, prismatic;kg;0.0507247000779419;0.8131059274530535;0.1018980297733614;0.0;0.0065560994975018;0.0;0.0115075745353751;;0.0030648975891958;0.0;0.0139759436779166;0.0105176039554033;0.0;0.0055227460979709;0.0185818003622742;0.0028403087859282;0.0;0.0034574299353704;0.0009177166095826;0.0009893066791456;;0.0;0.0;0.0003481830880797;;;;0.0;0.0;;0.0006405448653512;0.000369255173612;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0051927879730304;;;;;;
6005;NCA;Base;2100;T-reX;Demand: Cobalt;Cobalt;NMC111, rechargeable, prismatic;kg;0.2352832217875883;0.9999950140463576;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;;;;;;;;;0.0;;;;;;
6006;LiMn2O4;Base;2100;T-reX;Demand: Cobalt;Cobalt;NCA, rechargeable, prismatic;kg;0.0958053158451233;0.9999868147326556;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;;;;;;;;;0.0;;;;;;
6007;NMC811;Base;2100;T-reX;Demand: Cobalt;Cobalt;NMC811, rechargeable, prismatic;kg;0.0625677448660027;0.9999810070830402;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;;;;;;;;;0.0;;;;;;
6008;NMC111;Base;2100;T-reX;Demand: Cobalt;Cobalt;LFP, rechargeable, prismatic;kg;1.2643639903390835e-06;0.1691694403457683;0.0183444220798556;0.018041473425424;0.0082995673602518;0.0231356761359995;0.098512827191041;;0.0367227879556745;0.0369541908675105;0.0222413118411014;0.0153995101671216;0.013037944167963;;0.0;0.0;0.0048987767334041;0.0131971518982983;0.4050154344878551;0.0;;0.0017301666152233;0.0063609834263217;0.0001064816286468;0.0008936397323402;0.0;0.0031546545958883;0.0047291120899597;0.0005737140110803;0.0;0.0;0.0001876067823237;0.0119718286484687;0.0009486066107432;0.0;;0.0;0.0;0.0095465322285034;0.0;;0.0601593688680677;0.0054387336899713;;;0.0;0.0;;;0.0001200271090475;;;;;;;;;0.0082475114993673;;;;;;
6009;LFP;Base;2100;T-reX;Demand: Cobalt;Cobalt;LiMn2O4, rechargeable, prismatic;kg;6.784327788143819e-07;0.1160698776582495;0.0054298472962455;0.0;0.0584967492922111;0.0;0.0318524543525909;;0.0116317812235284;0.0;0.1033396643752912;0.0053164279064428;0.0;;0.0324708798242287;0.0149049168718056;0.0;0.0034404866218329;0.0097091147055808;0.0059305300699124;;0.0;0.0019319428419359;0.0052846806743877;0.0011861831792097;0.0003426031536705;0.0033930265620815;0.0;0.0;0.0007825208682354;0.0041699504434553;0.003428103240675;0.0;0.013342227583594;0.000383534417431;;0.0008883092455823;0.0008253914284994;0.0102678871624482;0.0443415153885086;;0.4931788054945868;0.0010549927465334;;;0.0001039707162343;0.0042489348536694;;;0.0;;;;;;;;;0.0114149889608356;;;;;;
6010;NCA;Base;2100;T-reX;Demand: Coke;Coke;NMC111, rechargeable, prismatic;kg;1.9689728503781168;0.5100171597953649;0.0356003255293778;0.0387591523375238;0.0059390666331917;0.0136189913828662;0.1558324352098736;;0.0252226006745588;0.0190910940644134;0.0183848669155616;0.0110597931066495;0.0158265802448463;0.0;0.0;0.0;0.0060384183489173;0.0090327508977934;0.0002918053948576;0.0;;0.0008899686909276;0.0048429974740953;0.0012600637538412;0.0006507398584031;0.0;0.0093918865403424;0.0103191853650123;0.0010674581162463;;0.0031171353820612;0.0001133506123349;0.0053772778107137;0.0010538774834864;;;0.0;0.0;0.0503306785914775;0.0;;0.0232274617619283;0.00048486762786;;;;0.009923117309535;;;0.0;;;;;;;;;0.0109994017400085;;;;;;
6011;LiMn2O4;Base;2100;T-reX;Demand: Coke;Coke;NCA, rechargeable, prismatic;kg;1.9292799151395263;0.4199384755207322;0.0379942730122867;0.0420319745331548;0.0054348559347099;0.0144582857909376;0.1750646074999438;;0.0276495610463522;0.0193016250070818;0.0605143040519973;0.0124890819394718;0.0162705528584972;0.0;0.0;0.0;0.006532661448381;0.0092392295959035;0.0003069086356708;0.0;;0.0010062429373251;0.0054811783678498;0.001388390190609;0.0007447190979351;0.0;0.0110669070101647;0.0116727526379147;0.0011093180823137;;0.0031920903769116;0.0001174151924627;0.0061828648462083;0.0011903641556256;;;0.0;0.0;0.0593070345705075;0.0;;0.0259082505700198;0.0005172738727805;;;;0.0101666262144934;;;0.0;;;;;;;;;0.0115060665480717;;;;;;
6012;NMC811;Base;2100;T-reX;Demand: Coke;Coke;NMC811, rechargeable, prismatic;kg;1.793405200264331;0.4083364530554437;0.0402388533287774;0.0445344216148476;0.0058329314082416;0.0155631178198534;0.1715631109588595;;0.0281222213137741;0.0237514078304341;0.062101027271399;0.0121554642926861;0.0169357705028571;0.0;0.0;0.0;0.0069357124220352;0.0102959959707037;0.0003125297193438;0.0;;0.0010456851497153;0.0055551844133889;0.0014882591825465;0.0007992467878532;0.0;0.0107723360876581;0.0118333886277123;0.0011348729790799;;0.0035555490696451;0.0001203358612949;0.0060171164840795;0.0011584532350346;;;0.0;0.0;0.0577284428403593;0.0;;0.025662512004251;0.0005502840774872;;;;0.0113220450459508;;;0.0;;;;;;;;;0.0122408654205548;;;;;;
6013;NMC111;Base;2100;T-reX;Demand: Coke;Coke;LiMn2O4, rechargeable, prismatic;kg;1.6505769283317384;0.0859555409760848;0.0063165616036123;0.0;0.0301530872764423;0.0;0.0208601031073056;;0.0065537002611373;0.0;0.0487888251173193;0.0089371271264476;0.0;0.0109510441677273;0.0151811257177388;0.0066319747556446;0.0;0.0;0.0026013192943422;0.0019564173845128;;0.0;0.0004834762968196;0.0015031297714591;0.0005610392708344;0.0001244328538879;0.0028440440683391;0.0001267371258773;0.0;;0.037767248068477;0.0010996219232298;0.0;0.0;;;0.0004027245296119;0.0001705144934357;0.0152410985044072;0.015385933431478;;0.1346080265463629;0.0006142525213287;;;;0.5333971816036291;;;0.0;;;;;;;;;0.0094278053518335;;;;;;
6014;LFP;Base;2100;T-reX;Demand: Coke;Coke;LFP, rechargeable, prismatic;kg;1.3179724083541022;0.3215647932855293;0.0387989531369513;0.06779905671189;0.0069308403297821;0.0270746505315977;0.1915114605176057;;0.0290982812643378;0.0433336015345186;0.0253041024522447;0.0151570796742437;0.0206814138566758;0.0;0.0;0.0;0.0088979478580697;0.0200651680075141;0.0002961067937415;0.0;;0.0015761876047932;0.0043976575690365;0.0;0.0009865036976989;0.0;0.0119867114913066;0.0119504086903867;0.0013920729076372;;0.0050881901532668;0.0001261133653933;0.0076550043738459;0.0010554010710238;;;0.0;0.0;0.0642362235580979;0.0;;0.0334287190560879;0.007580966827195;;;;0.0137683520475217;;;0.0003237816849573;;;;;;;;;0.0151373899766584;;;;;;
6015;NCA;Base;2100;T-reX;Demand: Copper;Copper;NCA, rechargeable, prismatic;kg;0.5574794296732649;0.6107146518166421;0.0060599341502218;;0.2130953505385907;0.0118352901894031;0.021119045709587;;0.0119916497593145;0.0046400458540189;0.002175159729933;0.002704998326349;0.097187358294729;0.0;0.0;0.0;0.0003700796707107;0.0;0.0;0.0;;0.0001750285750781;0.0002862585485247;0.0001309272065641;;0.0;;0.0001153926327152;0.0060312863307139;0.0;0.0;0.0;0.0023814934750584;0.0071261669530377;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0008078004547882;;;;;;
6016;LiMn2O4;Base;2100;T-reX;Demand: Copper;Copper;NMC111, rechargeable, prismatic;kg;0.5322588041382844;0.6118943954541664;0.0060150876452661;;0.2108997502975542;0.0119113854809499;0.02024077286929;;0.0117005910031443;0.0049057983622785;0.0020135675186662;0.002559928076102;0.0996396600940177;0.0;0.0;0.0;0.0003648613265652;0.0;0.0;0.0;;0.0001653675478388;0.0002703642409888;0.0001371310796112;;0.0;;0.0001089882578654;0.0061850154708834;0.0;0.0;0.0;0.002253772932305;0.0067439874843446;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0008524419156761;;;;;;
6017;NMC811;Base;2100;T-reX;Demand: Copper;Copper;NMC811, rechargeable, prismatic;kg;0.5306637466802794;0.6076060636291887;0.006273149046752;;0.2138732136539884;0.0124386531847521;0.0202927512829724;;0.0119217010732703;0.0055758407967188;0.0021798173427208;0.0025707407172818;0.098991287540454;0.0;0.0;0.0;0.0003831481676144;0.0;0.0;0.0;;0.0001775773321849;0.0002833189477554;0.0001375432652045;;0.0;;0.0001142137436272;0.0061291666659162;0.0;0.0;0.0;0.0022632924333587;0.0067724727833929;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0008445870586663;;;;;;
6018;NMC111;Base;2100;T-reX;Demand: Copper;Copper;LFP, rechargeable, prismatic;kg;0.4692625888024515;0.6009377216064141;0.0066228011144857;;0.2171304943447553;0.0162881069184053;0.0210833138353379;;0.0102768326141304;0.0084542906486887;0.0020158555581338;0.002819123480767;0.0986076744807237;0.0;0.0;0.0;0.0004851991213192;0.0;0.0;0.0;;0.00017975771205;0.0;0.0;;0.0;;0.0;0.0059928636208191;0.0;0.0;0.0;0.0017136064015075;0.0051276417243331;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0009219174419311;;;;;;
6019;LFP;Base;2100;T-reX;Demand: Copper;Copper;LiMn2O4, rechargeable, prismatic;kg;0.0775794674444069;0.0598806113446513;0.0028516067276008;;0.0202605979114377;0.0;0.023890381228006;;0.0753864192506953;0.0;0.0292399721430941;0.0264188270178578;0.0;0.1583839530623045;0.0269331385377619;0.008216403765626;0.0;0.0032917696014342;0.0034099669715242;0.0019344274942222;;0.0;0.000116523959103;0.0009408317284001;;0.0031209637500809;;0.0;0.0;0.0290884362263311;0.0005161502832534;0.0002719808449215;0.0;0.4990363583090971;;;0.0012625773821326;0.0001265705194303;;0.0171088341095829;0.0004936854915774;;;;;;;;;;;;;;;;;;0.0069340500212212;;;;;;
6025;NCA;Base;2100;T-reX;Demand: Electricity;Electricity;NMC111, rechargeable, prismatic;kg;70.57044724718124;0.9289551165557836;0.0117463444308363;0.0337538971116286;0.0038203773450058;0.0139777819762115;0.000618279001898;;0.0004588040358335;0.0004333687282859;0.0022982400730629;0.0;0.0028199734153513;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;;;0.0;;;;;;;;;;;;;;;;0.0002092975421804;;;;;;
6026;LiMn2O4;Base;2100;T-reX;Demand: Electricity;Electricity;NCA, rechargeable, prismatic;kg;54.04641636055486;0.9021601998376708;0.0159524895877073;0.0468318082146065;0.0052775491306269;0.018991698287654;0.001008258767854;;0.0007552864681451;0.0005609357767566;0.0033933574896059;0.0;0.0037493997420162;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;;;0.0;;;;;;;;;;;;;;;;0.0002732877062722;;;;;;
6027;NMC811;Base;2100;T-reX;Demand: Electricity;Electricity;NMC811, rechargeable, prismatic;kg;46.57018300722672;0.8883969438679348;0.0305339007659744;0.0535302276444108;0.0058395543918767;0.008327654017711;0.0010846835725404;;0.0016487404196274;0.0008713360907999;0.0037557895574238;0.0;0.0045849533863318;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;;0.0001093933867237;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;;;0.0;;;;;;;;;;;;;;;;0.0003171604706195;;;;;;
6028;NMC111;Base;2100;T-reX;Demand: Electricity;Electricity;LFP, rechargeable, prismatic;kg;6.478632266332826;0.2457656036490139;0.2025652533342463;0.4305062235448154;0.0284687039788743;0.0;0.011667130863751;;0.0141502675705053;0.0083979568760945;0.0186529087487246;0.001662348406601;0.0308414179598527;;0.0;0.0;0.0006448588639963;0.0;0.0;0.0;;0.0001880718066339;0.0001207928033567;0.0;;0.0;;;0.0007501555909604;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;;;0.000323407857794;;;;;;;;;;;;;;;;0.0032342547163919;;;;;;
6029;LFP;Base;2100;T-reX;Demand: Electricity;Electricity;LiMn2O4, rechargeable, prismatic;kg;3.361300629198841;0.6490473512889584;0.0812646546913713;0.0;0.063560549836189;0.0;0.0081331406715391;;0.0120920276441095;0.0;0.1190871657592199;0.0067247539977754;0.0;;0.0095264972503707;0.002526415455563;0.0;0.004070213039557;0.0012047637550288;0.0007248691274726;;0.0;0.0;0.0002720764022953;;0.0001609543868115;;;0.0;0.0009422082361917;0.0004617115272202;0.0002599731700024;;0.0229164366601137;;;0.0002557389326238;0.0006752291358996;;0.0103200863174824;;;0.0;;;;;;;;;;;;;;;;0.0050597298712391;;;;;;
