code;name;unit;location;activity type;reference product;database;production amount;material_group;ISIC;CPC
042d51c53bcaa1b78b70cbb4c6e46b58;market for electricity, high voltage;kilowatt hour;DE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
337dfb767bd83ad05cd3a91d812cd04b;market for rare earth oxide concentrate, 70% REO;kilogram;GLO;market activity;rare earth oxide concentrate, 70% REO;cutoff391;1.0;rare earth;0729:Mining of other non-ferrous metal ores;34290: Compounds of rare earth metals, of yttrium or of scandium
2bd85bf63679cd636f2ffe04f77cff3d;market for electricity, medium voltage;kilowatt hour;BR-South-eastern/Mid-western grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa460d06ecc977ae4bb284e7d77bf1bc;market for electricity, high voltage;kilowatt hour;TR;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3cae3b4ea79d7ff67cffa5d266121c62;market for electricity, low voltage;kilowatt hour;KG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8d7c0fd1d5500bc5fb33ae6aea6a7794;market for electricity, low voltage;kilowatt hour;YE;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e1c8c219dc68ab7baec1cfbd95390659;market for electricity, low voltage;kilowatt hour;NI;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ca4a20e98fd0c97d281f93a6c276cc58;market for electricity, medium voltage;kilowatt hour;CA-QC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f73aaeff397e656f1669b246a99652b9;market for electricity, low voltage;kilowatt hour;AZ;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3788cf84e2deef3b75ed57d6489075a2;market for electricity, medium voltage;kilowatt hour;XK;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e270f0f5b6204b8c0d5081c65b376444;market for natural gas, low pressure;cubic meter;CA;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
cae42dba59292cc05c430d2e4dc46ad4;market for electricity, medium voltage;kilowatt hour;ET;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3ded0460e5928b18afebedf613c4e7af;market for electricity, medium voltage;kilowatt hour;CA-NU;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
34cb9bfd846dc277697e72765f16ec62;market for natural gas, high pressure;cubic meter;VE;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ece73076f6d5b81d360eeef1a7048a81;market for electricity, low voltage;kilowatt hour;TJ;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fb6bd9e269d3ec725a596c2d07dad42a;market for electricity, high voltage;kilowatt hour;US-WECC;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
72c8c162633f57f8a8679424cf6b588a;market for vegetable oil, refined;kilogram;GLO;market activity;vegetable oil, refined;cutoff391;1.0;vegetable oil;1040:Manufacture of vegetable and animal oils and fats;216: Vegetable oils
d21f64083a414fa418b695de86044090;market for electricity, medium voltage;kilowatt hour;VN;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
31e581ff13eac8f9e6c2c206eace810b;market for electricity, high voltage;kilowatt hour;BE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
329768922ace9a2477c7588e89743c7b;market for electricity, high voltage;kilowatt hour;CA-YK;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
da99dac8de0111b95eb84ef5c5ca93fb;market for electricity, medium voltage;kilowatt hour;US-SERC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d7e293a662181804bb57d2fe75542254;market for water, decarbonised;kilogram;IN;market activity;water, decarbonised;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
4347b9665d0aea69c7956fa09ac8db07;market for nickel, class 1;kilogram;GLO;market activity;nickel, class 1;cutoff391;1.0;nickel;2420:Manufacture of basic precious and other non-ferrous metals;41422: Unwrought nickel
3ceeb06cd08285f2c7244945bf1a8478;market for natural gas, low pressure;cubic meter;GB;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
7457a65c3bcddd58ce6013baabb78d0b;market for antimony;kilogram;GLO;market activity;antimony;cutoff391;1.0;antimony;2420:Manufacture of basic precious and other non-ferrous metals;"41603: Bismuth, antimony, manganese, chromium and articles thereof; including waste and scrap of bismuth or manganese"
5061c930ec0f725a2fb4d4ed46388c61;market for electricity, low voltage;kilowatt hour;TZ;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
234bef98671292c886679c2bf2528f1f;market for zinc;kilogram;GLO;market activity;zinc;cutoff391;1.0;zinc;2420:Manufacture of basic precious and other non-ferrous metals;41442: Zinc, unwrought
52313dcc89de82c39bc2fa0a8884a428;market for electricity, high voltage;kilowatt hour;US-ASCC;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e52d575fead7de57834b0b2dfc9b4d5e;market for electricity, high voltage;kilowatt hour;US-NPCC;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2f3da839f70e544e18c132d6794f9286;market for natural gas, high pressure;cubic meter;EC;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
d314b1e29068be2ad3e1618ab5d43077;market for natural gas, low pressure;cubic meter;FR;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
8513f23a14984751377b1cf0505e1ee8;market for electricity, medium voltage;kilowatt hour;CY;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14c93a6106e639bb246c06f0a84e2dc7;market for rare earth oxide concentrate, 50% REO;kilogram;GLO;market activity;rare earth oxide concentrate, 50% REO;cutoff391;1.0;rare earth;0729:Mining of other non-ferrous metal ores;34290: Compounds of rare earth metals, of yttrium or of scandium
ebedf0367cdb959d30c28db99cc15229;market for electricity, low voltage;kilowatt hour;HU;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
31de3d57f50a3c9352f104dcd5bb52f7;market for electricity, high voltage;kilowatt hour;MX;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
95de8baad8d9f84acff0eb1e8bdf75a2;market for water, completely softened;kilogram;US;market activity;water, completely softened;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
cc233fdf0c4d968e308041059ef87080;market for electricity, low voltage;kilowatt hour;HR;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1373b63314d03c42313a372bca1bd648;market for electricity, high voltage;kilowatt hour;ES;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f1cf30433a2d8c5304905eaad2a742b5;market for electricity, high voltage;kilowatt hour;KG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fadcc00c2127d5c8d90fd0558d1aaabf;market for electricity, medium voltage;kilowatt hour;CA-PE;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
de03d27ded836711c700f636845168d5;market for sodium borates;kilogram;GLO;market activity;sodium borates;cutoff391;1.0;borates;0891:Mining of chemical and fertilizer minerals;16190: Other chemical minerals
5125d53e528bf39a1416227bba3b31f7;market for electricity, high voltage;kilowatt hour;CA-SK;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
936f2245a17e2b37fb8c860e07ab5589;market for electricity, high voltage;kilowatt hour;IL;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8bf67e823d7c417fc6bb4f8b464537a4;market for electricity, medium voltage;kilowatt hour;VE;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7a518eeeb6b31552a0eb2ce57fde9b15;market for electricity, high voltage;kilowatt hour;BR-North-eastern grid;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a6e47acb8f511c7e9df6952913f9a9ad;market for electricity, medium voltage;kilowatt hour;IN-Southern grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
af2f8a3d8659fd79087b6a3d232d1b7f;market for electricity, low voltage;kilowatt hour;IQ;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
08793a21aa99d1caa695fe63ed75a70d;market for electricity, high voltage;kilowatt hour;TT;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e7e751b79636caff3689880ed4426e1b;market for ferroniobium, 66% Nb;kilogram;GLO;market activity;ferroniobium, 66% Nb;cutoff391;1.0;niobium;2410:Manufacture of basic iron and steel;41115: Other ferro-alloys
a1efd43d1cb0bb60e73776540e2b96e1;market for natural gas, low pressure;cubic meter;US;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
1e9a730517bc9d12fb67c9976063bbfb;market for natural gas, high pressure;cubic meter;ID;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
7b7d91ec37c74ec8e6dcbdf7cd03ca79;market for electricity, high voltage;kilowatt hour;CA-QC;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0c0ffc869dd164f763377f00595eb59a;market for electricity, medium voltage;kilowatt hour;ZA;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6bd328a3f7a1c39dcaf715bbcf958bb;market for electricity, low voltage;kilowatt hour;UA;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a505e48bcaead8795187ee0460bf1723;market for electricity, high voltage;kilowatt hour;VE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
41de2b9129985d8c20d09d91c6241622;market for water, decarbonised;kilogram;US;market activity;water, decarbonised;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
0edf3a3e46a7b5860372df55f7c99872;market for palladium;kilogram;GLO;market activity;palladium;cutoff391;1.0;palladium;2420:Manufacture of basic precious and other non-ferrous metals;"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]"
6058937a9068fbcffaf6ad7f5a15e9bc;market for natural gas, high pressure;cubic meter;RoE;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
0bd9f98b6685fdb4037d0638393e8e49;market for electricity, medium voltage;kilowatt hour;AZ;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8d061c560deca234d1739fed99506a5a;market for electricity, high voltage;kilowatt hour;CN-NECG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
149d465ce9edbe61bcb12a3ccd0ffb79;market for electricity, medium voltage;kilowatt hour;ZW;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4f62264f59fcb7cf37465428cf6ead31;market for electricity, medium voltage;kilowatt hour;EE;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5766f58f041d029209079a98b513b331;market for electricity, high voltage;kilowatt hour;AE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
72f0fb1669cc82aed89e97ac2d612d0b;market for sand;kilogram;RoW;market activity;sand;cutoff391;1.0;sand;0810:Quarrying of stone, sand and clay;15310: Natural sands
f2ba9b92a2b538537c11e3e9960221c8;market for electricity, medium voltage;kilowatt hour;MX;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1df7aad9fc180c144b0950748ebe90be;market for silicon, solar grade;kilogram;GLO;market activity;silicon, solar grade;cutoff391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
0f66180231756b534cf34ee61494c38f;market for electricity, low voltage;kilowatt hour;CG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cccee17bcf7f1ed7132541d026efee63;market for electricity, low voltage;kilowatt hour;US-RFC;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f397b7544e6e93776c08e64da28a433;market for electricity, medium voltage;kilowatt hour;PT;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
45fef9b4da04dbafc0163ee22a5bcc58;market for electricity, medium voltage;kilowatt hour;AR;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8c533000f0930a8bd674095041d96d69;market for natural gas, high pressure;cubic meter;RoW;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
2625cb63569260f7aa001497c1d2ea1f;market for electricity, low voltage;kilowatt hour;CD;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
36ee255c9326a9287812b59994bac393;market for hafnium tetrachloride;kilogram;GLO;market activity;hafnium tetrachloride;cutoff391;1.0;hafnium;2420:Manufacture of basic precious and other non-ferrous metals;342: Basic inorganic chemicals n.e.c.
9d6f7647f6242a214e2759d48c21ca04;market for electricity, high voltage;kilowatt hour;BR-Northern grid;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2a47d1f45c6b5a6410f707b7330d442e;market for electricity, medium voltage;kilowatt hour;IQ;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4568196c50b219ee0681f7dd5e48664d;market for electricity, low voltage;kilowatt hour;LU;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
779c8d24ff01f597fd512d65e32b8431;market for electricity, low voltage;kilowatt hour;ZW;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4a4da2b547764d5bf24ba0532cd6159a;market for electricity, high voltage;kilowatt hour;ID;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3422154fe1528f99218dbd9b385cc583;market for electricity, high voltage;kilowatt hour;NA;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2837ddafab1d6a974e4a2d2311594b33;market for electricity, high voltage;kilowatt hour;SI;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fc220c73a8fd0b18427b8906c0583178;market for hafnium sponge;kilogram;GLO;market activity;hafnium sponge;cutoff391;1.0;hafnium;2420:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
fcfbc7a1053e57faab0e6515c9b9740d;market for electricity, medium voltage;kilowatt hour;BH;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3763b4bd73993bb82e1d72c361ffc20e;market for electricity, low voltage;kilowatt hour;AL;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d6ee87a73475a9cf0b175f9f8468b825;market for water, harvested from rainwater;kilogram;GLO;market activity;water, harvested from rainwater;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
c71f3da844d9f20f29fe14154db0b128;market for electricity, low voltage;kilowatt hour;SE;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6d673652ae29f74dc59fb0fc229bf6db;market for copper, anode;kilogram;GLO;market activity;copper, anode;cutoff391;1.0;copper;2420:Manufacture of basic precious and other non-ferrous metals;"41412: Unrefined copper; copper anodes for electrolytic refining"
8fe71e00ac03aa41e073629a7bd4602e;market for natural gas, high pressure;cubic meter;AT;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6cf339182d5803f01281f4b3fd962729;market for electricity, medium voltage;kilowatt hour;NO;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dc1afb5221b5a6d5b0ec4f1ad774a6c2;market for electricity, high voltage;kilowatt hour;LU;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c9cb5d3e3ddaa31ba5c17c5b84658f1d;market for electricity, high voltage;kilowatt hour;MM;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
93f2cd71eea1db096c97d46e408e20c8;market for electricity, medium voltage;kilowatt hour;RU;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b253c79a76e57927a4c4ddae1fafd3df;market for electricity, low voltage;kilowatt hour;AT;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8ceac319d67196dd32744d1b6ccf5dde;market for electricity, high voltage;kilowatt hour;LK;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
36312a62a043eb8374d232cf30167c22;market for gold;kilogram;GLO;market activity;gold;cutoff391;1.0;gold;0729:Mining of other non-ferrous metal ores;41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form
3bef35fea61001aa235d5d116d9fa8eb;market for electricity, low voltage;kilowatt hour;CA-YK;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e9fb344e05b371d6652480f29b2fadc0;market for natural gas, high pressure;cubic meter;DK;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
d1f8d72888b7e9d0a241fda2dcd2ce91;market for natural gas, high pressure;cubic meter;MX;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
89a6e5cdd7ab78ed30f5876f88257424;market for electricity, medium voltage;kilowatt hour;US-WECC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
54874f6e9442b22a252c3cbb147919fc;market for electricity, medium voltage;kilowatt hour;MT;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4e6e775bb7730cf6f5d205232588e0ca;market for electricity, high voltage;kilowatt hour;SV;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
846e6df218567bf257f542dac9f3c6f7;market for electricity, medium voltage;kilowatt hour;FR;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
22e3e60d3bcd40ec34db8407408e1e31;market for electricity, high voltage;kilowatt hour;PH;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9944c6a75c100d4cc34532a9a1c3e888;market for electricity, medium voltage;kilowatt hour;PH;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6a3ffbd93d1633591d8ae12995243b03;market for electricity, medium voltage;kilowatt hour;QA;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
771a7da56e565a23b2fcb1762e9db20c;market for electricity, high voltage;kilowatt hour;KW;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
76b12bf592d66cca52bb36136818e27a;market for electricity, low voltage;kilowatt hour;MY;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dfc928fea58d78654a9a2377912d643b;market for electricity, low voltage;kilowatt hour;IE;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
28edf2f0ee7467457e34c617a59a6a5d;market for electricity, medium voltage;kilowatt hour;JM;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4b26e51988bddd33a2e65e6e875787d5;market for electricity, high voltage;kilowatt hour;CN-CCG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5948ae81f4ca5a62aa0201796e0d761e;market for electricity, low voltage;kilowatt hour;GR;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1276e9961272b2ab3cf63c320d7975e1;market for petroleum;kilogram;CH;market activity;petroleum;cutoff391;1.0;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
402b722aa4a63d94ac64b2ea9e9e1054;market for coke;megajoule;GLO;market activity;coke;cutoff391;1.0;coke;1910:Manufacture of coke oven products;"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon"
31850df83d34f335f1b2f58dc42d7fcc;market for electricity, low voltage;kilowatt hour;SD;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
481c95e7eb746f669b184c8419241b12;market for electricity, medium voltage;kilowatt hour;MD;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ab6cd06fce1aa0b3804c0b1ad105fd81;market for electricity, low voltage;kilowatt hour;KE;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9632a85657020c2f2c794a7274c26fc3;market for electricity, low voltage;kilowatt hour;RU;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14c7fc20efe3a6e5fe565f4f94871ccb;market for electricity, low voltage;kilowatt hour;JO;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
40dd566f1c796455cbd281a2de5f44a5;market for phosphate rock, beneficiated;kilogram;US;market activity;phosphate rock, beneficiated;cutoff391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
5b7aad73f39d25f2b95cda5837289e0c;market for electricity, high voltage;kilowatt hour;LV;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4cef3fdb710878f483dea66ca8e37669;market for electricity, high voltage;kilowatt hour;LY;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ae8a1651cf099a194452da1d351d17e9;market for water, decarbonised;kilogram;CA;market activity;water, decarbonised;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
9f47fdb5b4d6d1505656ff3b61c80c45;market for electricity, high voltage;kilowatt hour;PY;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
40bccd8d0b93d2e058476865a14f0a52;market for natural gas, low pressure;cubic meter;RoE;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
81f86f01904d5dbeb4ea67e310da1f01;market for electricity, high voltage;kilowatt hour;TJ;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a748e6a040a5b42842e84285b4872da0;market for electricity, medium voltage;kilowatt hour;BY;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6fcaa96373f9a51ae9230304fda23907;market for electricity, medium voltage;kilowatt hour;LY;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
15e0cef041993f3fac638b330af58347;market for electricity, medium voltage;kilowatt hour;US-HICC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
257fcd6c26c5d572b77099887f9b31ea;market for natural gas, high pressure;cubic meter;BR;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
67dd9a3a2ec746c20a7116b4f80638c6;market for electricity, high voltage;kilowatt hour;BY;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
185b30baecfb98f256a54d963f6f4134;market for electricity, high voltage;kilowatt hour;TN;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6eb08a7183a7d47abc2fe15a924aa4f1;market for natural gas, low pressure;cubic meter;TR;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
f4a213952448f52733db006c321ea0bf;market for electricity, high voltage;kilowatt hour;JM;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
413264208d1697aa7d3676a0704eedaf;market for electricity, low voltage;kilowatt hour;NE;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
