name;database;code;db_base;db_system;db_version;db_model;db_ssp;db_target;db_year;key;method_0;method_1;method_2;activity;product;location;unit;total;direct emissions;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);46410: Primary cells and primary batteries;47130: Printed circuits;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"41412: Unrefined copper; copper anodes for electrolytic refining";4153: Semi-finished products of aluminium or aluminium alloys;4124: Bars and rods, hot-rolled, of iron or steel;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];4151: Semi-finished products of copper or copper alloys;88601: Basic iron and steel manufacturing services;6511: Road transport services of freight;17300: Steam and hot water;17100: Electrical energy;34710: Polymers of ethylene, in primary forms;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;6512: Railway transport services of freight;36990: Articles of plastics n.e.c.;65229: Other inland water transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;893: Casting, forging, stamping and similar metal manufacturing services;65219: Other coastal and transoceanic water transport services of other freight;18000: Natural water;347: Plastics in primary forms;;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;54211: General construction services of highways (except elevated highways), streets and roads
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Cement);Cement (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.02014657993139476;0.0;0.0;0.35902606352485383;0.056566693086150754;0.0;0.022189610042478332;0.01626535180076149;0.0;0.02965392934736399;0.0;0.0;0.0;0.0;0.41938937057155856;0.0;0.0;0.08574490646595206;;0.0;0.001475491779696618;0.0;0.0015449384576219465;0.00043579409121677587;0.0005129057497228491;0.0;;;;;;;;0.00690647400492623;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.8954580066745226e-06;0.0;0.602731336539766;0.005348155584563567;0.004971834958177225;0.030171127983793802;0.04876690704765847;0.014023087668686363;0.014246839464701025;0.0;0.002584320126481976;0.014743486286980167;0.005310117649042716;0.021281855213715187;0.00487457931729189;0.0005612982789148564;0.00034584375918203714;0.0;;0.0028928787134763607;0.00545260439835216;0.2062225884287096;0.0036568025650613118;0.00034280320878999574;0.0004650390044705189;;0.0;0.0001528513493741216;0.0001866580055926543;;;;;0.009381544545087475;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.743714393348557e-06;0.0;0.544617854409212;0.005212765659292378;0.005977501818688067;0.034152412702653984;0.05893955975049596;0.016413263942160885;0.015341785877970415;0.0;0.0029824796020267315;0.018341683227508905;0.00588766343822262;0.02443256068347609;0.005315928985529239;0.0007914657557412992;0.0003830544867987928;0.0;;0.0034850605172433843;0.0065729149402523595;0.2340820993036267;0.003982510474321785;0.0003726350423517041;0.0005284222109250985;;0.0;0.0001686413347349175;0.00022455910378153847;;;;;0.010393945560071486;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.60185929848677e-06;0.0;0.5264605643478978;0.005661104895275418;0.005887957754412964;0.03718349927562799;0.05869232944582905;0.01663191423267726;0.019103175591130592;0.0;0.003200388482787809;0.019045975601402365;0.006185831629859926;0.026124211491517457;0.005992023322310475;0.000832270290305804;0.00039643660622213744;0.0;;0.0035751736248446826;0.0067408820057194285;0.23987643271603357;0.004335170946519864;0.000405634307225693;0.0005688288762522907;;0.0;0.00017489160959270633;0.00022113806221942748;;;;;0.0112211622510895;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.154630113549361e-06;0.0;0.17252827241539145;0.6219110738896982;0.006767861035699026;0.05019383928305231;0.05865673627234687;0.018738210484641166;0.0;0.0;0.004248023166546178;0.0;0.00013111346892735067;0.030264962217617458;0.009193445424210895;0.0012790300248334944;0.0;0.0;;0.0;0.0;0.00015732227530172916;0.00022091316515554342;0.0007901183894440646;0.007789222038873011;;0.00044949548507164274;0.0001868720713398288;0.00020540542223535747;;;;;0.015418116935423826;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Cobalt);Cobalt (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;5.280796662644491e-07;0.0;0.0;0.41792010369297655;0.06805805310207393;0.0;0.023737412768981895;0.010702831820074253;0.0;0.0165567161023857;0.0;0.0;0.0;0.0;0.40796771927508885;0.0;0.0;0.004542327746983075;;0.0;0.00352365675149264;0.0;0.013401677916114746;0.001230437618268997;0.0017726537060248463;;0.0;0.0;0.0;;;;;0.029358614996706417;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;2.2603343154751663;0.0;0.6191238542385175;0.006085754731781368;0.004082509381846675;0.034039337452368916;0.15645897701901565;0.008688026021160178;0.019382136512583817;0.0;0.0054086551435956485;0.01994363165800885;0.01396231703818;0.05707852962598377;0.02332765297123083;0.0009148326256887492;0.0010270448383364304;0.0022478910614898554;;0.010627650850129936;0.005159712022624981;0.00028733195460464006;0.0012482875017620647;0.0004878592264671726;0.0005025562215812094;;0.0;0.00011153265408343982;0.00018273861930678324;;;;;0.008156772944475995;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;2.205686677780272;0.0;0.5456044444131845;0.005592019247536875;0.0046272210633459725;0.036324759733016264;0.17937002275028022;0.009586553641519642;0.019676555642780428;0.0;0.0058845127396342295;0.05749659941380142;0.014594404246433507;0.0617966572792464;0.02398295550225657;0.0010386139099094723;0.001071714301954138;0.002311039311803053;;0.012069913451605914;0.005976744477763534;0.00030345446040506454;0.0012792148151572781;0.0004999463259281529;0.00053835206214864;;0.0;0.00011600770476723169;0.00020725471905603821;;;;;0.008534899975042889;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;2.049563231477768;0.0;0.5313853853688696;0.006003896140405908;0.004506057502061801;0.03909870981482451;0.17580675013823818;0.009603759693871687;0.02422201347641509;0.0;0.006242624853020792;0.05902642668949161;0.015159085525553931;0.06533395654108873;0.026725676388230566;0.0010797368172861305;0.0010968212861545566;0.0025753316805700436;;0.01224119412400349;0.006059752895629915;0.0003091273710421676;0.001376657734915151;0.0005380292414349365;0.0005729259123112686;;0.0;0.0001189387284070833;0.00020177565887156612;;;;;0.009099008515083594;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;1.9110289796269468;0.0;0.0;0.20892559738087943;0.024637851619107642;0.0;0.026462720146531185;0.00612970226826174;0.0;0.010254270753310587;0.0;0.0;0.0;0.0;0.6487285697188865;0.0;0.0;0.0625284025452302;;0.0;0.001169002022787713;0.0;0.0014764543635347475;0.0005770320400479664;0.0006312623098596825;;0.0;0.0;0.0;;;;;0.008283570374592977;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Coke);Coke (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.4973847114947318;0.0;0.15737975987415723;0.4415042881607076;0.005110106096912269;0.05212850134465319;0.1815804318127559;0.010674805863596705;0.0;0.0;0.008175189999498279;0.0;0.00045914945647632793;0.07393010670187367;0.040445489476026636;0.0016371206941231627;0.0;0.003898382221440887;;0.0;0.0;0.00015470127157471357;0.0;0.001033974458320018;0.007939477733293511;;0.00031954340308083313;0.0001253848763446389;0.00018491137092632587;;;;;0.012506189792301779;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.22247492561485677;0.0;0.8025446413580832;0.11453897354870933;0.004063264982451436;0.023520420739776508;0.024864705805722837;0.0054656796358414665;0.003915149837339867;0.0;0.0004565743286670967;0.002585470913445649;0.0014057094238815757;0.006934385880972817;0.0;0.00021910387274835837;0.007403784422940935;0.0;;0.0001458203543572893;0.0003224915774158028;;0.0001408992030081589;;;;;;;;;;;0.0005964073590428702;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.2117046084866191;0.0;0.7996732397282339;0.1180440644297528;0.0038606613260404694;0.02373560800142004;0.02408874998907642;0.0053343609043499315;0.004153178280728988;0.0;0.0004516363178810859;0.0024064481471427687;0.001450726521582635;0.006895609491489414;0.0;0.00020769983343855842;0.007627891465589006;0.0;;0.00013818615818627495;0.0003056004060459865;;0.00014806734691566258;;;;;;;;;;;0.0006150524604535038;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.21164617008917055;0.0;0.7992572357951525;0.11650616605764696;0.003864913551000266;0.024728162538626707;0.024064685543571263;0.005348242710033303;0.004707579994777241;0.0;0.000472981594793569;0.002592582796474226;0.0014052078193990483;0.007161986721826934;0.0;0.00022242820243048743;0.0075115325600005915;0.0;;0.00014441744664706816;0.00031937194268182744;;0.00014810823033190658;;;;;;;;;;;0.0006199443965912349;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.1867933647777964;0.0;0.04762273150557682;0.8888203859683812;0.003628223348563069;0.027348837729942024;0.018863413405992957;0.004920971510651374;0.0;0.0;0.0006001267369685797;0.0;0.0;0.00679309014357538;0.0;0.00032675388266620775;0.00013003050499033717;0.0;;0.0;0.0;;0.0;;;;;;;;;;;0.0005762253321402538;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.03908471830724895;0.0;0.0;0.15068489892755027;0.0477689791349713;0.0;0.001040845773519193;0.25407189403454133;0.0;0.537180786719312;0.0;0.0;0.0;0.0;0.0025818197880849384;0.0;0.0;0.0003715037403506438;;0.0;0.0024071553715858283;;0.0008020152393581146;;;;;;;;;;;0.0028629355088891696;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.3712441384679173;0.0;0.6406954640893717;0.19252936603037257;0.0019778151064430254;0.015418332634230366;0.008725039327999373;0.008133585968353799;0.00600769987847995;0.0;0.0010331333744313864;0.10896398948873073;0.010677249849774239;0.003655605928158207;0.0;0.00022745381937604024;0.0002703094929442789;0.0;;0.0;0.00013814415960357424;;0.0;;0.0;;;;;;;;;0.0003767507273508367;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.2963864299256587;0.0;0.5889654677866196;0.21614733908785683;0.0023153210908487434;0.016982951636624003;0.010362877635381774;0.009263495706416349;0.006295164863934544;0.0;0.0011601898361639155;0.13047035420746989;0.01151966185838048;0.004089103659599365;0.0;0.00026670932822791475;0.00029132878755124746;0.0;;0.0001160730261270164;0.00016204216771725986;;0.0;;0.0;;;;;;;;;0.00039850558029443794;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.2420492048979164;0.0;0.5894244644880836;0.21491800271649286;0.002186194264287925;0.0177290295522716;0.009871534949567242;0.009000504614648361;0.007515907875678742;0.0;0.0011937103588545324;0.12987422262196316;0.011604850217504894;0.004194848788360291;0.0;0.000268845655398292;0.0002890954701156024;0.0;;0.0001141452487675154;0.0001593424339612011;;0.0;;0.0;;;;;;;;;0.00041593942052063865;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.6468043436548088;0.0;0.0;0.9238232134233099;0.05292955088811101;0.0;0.0034972784377342147;0.004470365847472334;0.0;0.008357242660212118;0.0;0.0;0.0;0.0;0.004731191686184899;0.0;0.0;0.0009647320323549803;;0.0;0.00016719710341963183;;0.0001221691491970052;;0.0;;;;;;;;;0.000798722568287314;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.5046724895189434;0.0;0.05433753682174176;0.844253430657984;0.005217593689213893;0.04256969085401276;0.018849778939401755;0.01798784174357965;0.0;0.0;0.0028108056869929994;0.0;0.0006320069496400712;0.008801576222228363;0.00020451332762006004;0.0008578554771567593;0.0;0.0;;0.0;0.0;;0.0;;0.0017804713241104195;;;;;;;;;0.001190620266951675;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.17924864296491036;0.0;0.0032470062281027352;0.9873405605648108;0.0;0.005437992406386125;0.0;0.002475757440292739;0.0;0.0;;0.0;0.0;0.0011569680884677925;;0.0;;;;0.0;;;;;;;;;;;;;;0.0;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.13160113415462976;0.0;0.0;0.9965575504150387;0.0016733243422029657;0.0;0.0;0.0006937699896502196;0.0;0.0008155808936836302;;0.0;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;;;;;0.00010085768935370995;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.13052857434307405;0.0;0.09286417439439996;0.00015234435228288193;0.0;0.007652420575311489;0.00018364012043044293;0.004186659107548576;0.8898240380291549;0.0;;0.00033288181188339844;0.0019086742099283177;0.001863617106105302;;0.00010007245496946816;;;;0.00013579362085729214;;;;;;;;;;;;;;0.00010168644202209377;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.11798746554361673;0.0;0.11255845922933366;0.00018833013412087403;0.0;0.008128244268839875;0.000312382281190485;0.004620920622091485;0.8687135982926513;0.0;;0.00034104828192771456;0.0021805518536014944;0.001983560521427394;;0.00010340712663298175;;;;0.00014378509533530555;;;;;;;;;;;;;;0.0001124948844863262;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.11595427003237621;0.0;0.1043116577704822;0.00017193936857434349;0.0;0.008612747601409917;0.0003293003249516456;0.005062792986263204;0.8756777551309187;0.0;;0.00039291285493628413;0.0022593125177410712;0.002134435431007636;;0.00011664449856829559;;;;0.00016224352009049575;;;;;;;;;;;;;;0.00011446742154003933;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;3.894081887919893e-09;0.0;0.5472700577490243;0.04362575019539082;0.014736901158574213;0.07032855035888362;0.015068660999784647;0.024523757809337722;0.027012758251153245;0.0;0.010744731809728231;0.05591941968515891;0.012663483413374432;0.09757573993431694;0.00028865370255970837;0.002195443590556297;0.0010343302055372617;0.00011602645412714553;;0.0007103673581399337;0.06140987867571843;0.0003793653445119012;0.00038189084334057816;;0.0;;;0.000609401358953464;;;;;;0.01167333811743161;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;3.751743824356379e-09;0.0;0.5028173152497694;0.04060132116536426;0.016917737140483727;0.07601502051711614;0.017103063927449612;0.027407628010890625;0.027775341493596426;0.0;0.01184022157914062;0.06704668891530326;0.013406799284771493;0.10709361008091267;0.0003007691458990965;0.002524514203520386;0.0010931804970624765;0.0001208963446512649;;0.0009182744448900987;0.07068468888443792;0.0004053711172746075;0.0003963794666791027;;0.0;;;0.0006431982802786773;;;;;;0.01316624621245457;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;3.6206632821102005e-09;0.0;0.496649521022433;0.04197273012643948;0.015862852790463736;0.07878080503988816;0.016405279339369364;0.02643703655019063;0.03292176499527497;0.0;0.012094254392154486;0.06627319633809219;0.013408317311245003;0.10901124222904171;0.00032263354836191334;0.0025269935534171844;0.00107723699259397;0.00012968490016561753;;0.0007982430768792791;0.06900461173492545;0.00039778768286258145;0.0004107297752770527;;0.0;;;0.0006325704954145742;;;;;;0.01299976024807046;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP2-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;2;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP2-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;2.5278364803165573e-09;0.0;0.08821895709565963;0.5792783570889362;0.01882459821426265;0.11011579613114415;0.014796419654950049;0.03074996266097442;0.0;0.0;0.016573756475888716;0.0;0.00042497813314928805;0.1292689314607901;0.0005981623596333207;0.004009388642934342;0.0;0.00016600208777058713;;0.0;0.0;0.00032475006711187444;0.0;;0.0013053745026553707;;;0.0007672023910304896;;;;;;0.0038775503915400474;;;
